model,seed,concept,layer,rank,direction,context,eval_lang,acc,pair_acc,logit_diff,n
bigscience/bloom-560m,4,side,-1,0,none,informative,bn,0.5916666666666667,1.0,0.2847170829772949,120
bigscience/bloom-560m,4,side,-1,0,none,informative,en,0.575,1.0,0.06906102498372396,120
bigscience/bloom-560m,4,side,-1,0,none,informative,hi,0.5916666666666667,1.0,0.3996123472849528,120
bigscience/bloom-560m,4,side,-1,0,none,neutral,bn,0.48333333333333334,0.13333333333333333,-0.07713773846626282,120
bigscience/bloom-560m,4,side,-1,0,none,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,-1,0,none,neutral,hi,0.49166666666666664,0.4666666666666667,-0.02668714423974355,120
bigscience/bloom-560m,4,gender,-1,0,none,informative,bn,0.5,1.0,0.6064145763715109,120
bigscience/bloom-560m,4,gender,-1,0,none,informative,en,0.875,1.0,0.5291460673014323,120
bigscience/bloom-560m,4,gender,-1,0,none,informative,hi,0.5166666666666667,1.0,0.5209535916646322,120
bigscience/bloom-560m,4,gender,-1,0,none,neutral,bn,0.5,0.7666666666666667,0.08105443318684896,120
bigscience/bloom-560m,4,gender,-1,0,none,neutral,en,0.8333333333333334,1.0,0.49058685302734373,120
bigscience/bloom-560m,4,gender,-1,0,none,neutral,hi,0.5,1.0,0.23963605960210163,120
bigscience/bloom-560m,4,side,0,1,bn,informative,bn,0.5916666666666667,1.0,0.28714765707651774,120
bigscience/bloom-560m,4,side,0,1,bn,informative,en,0.575,1.0,0.06896158854166666,120
bigscience/bloom-560m,4,side,0,1,bn,informative,hi,0.5916666666666667,1.0,0.39978671073913574,120
bigscience/bloom-560m,4,side,0,1,bn,neutral,bn,0.48333333333333334,0.16666666666666666,-0.06426121592521668,120
bigscience/bloom-560m,4,side,0,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,0,1,bn,neutral,hi,0.49166666666666664,0.4666666666666667,-0.02780144214630127,120
bigscience/bloom-560m,4,side,2,1,bn,informative,bn,0.5833333333333334,0.9833333333333333,0.2582487940788269,120
bigscience/bloom-560m,4,side,2,1,bn,informative,en,0.5666666666666667,1.0,0.06709264119466146,120
bigscience/bloom-560m,4,side,2,1,bn,informative,hi,0.6,0.9833333333333333,0.3791400998830795,120
bigscience/bloom-560m,4,side,2,1,bn,neutral,bn,0.48333333333333334,0.03333333333333333,-0.11328222950299581,120
bigscience/bloom-560m,4,side,2,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,2,1,bn,neutral,hi,0.4666666666666667,0.43333333333333335,-0.03792782028516133,120
bigscience/bloom-560m,4,side,4,1,bn,informative,bn,0.5833333333333334,1.0,0.2759274582068125,120
bigscience/bloom-560m,4,side,4,1,bn,informative,en,0.5416666666666666,1.0,0.06319096883138021,120
bigscience/bloom-560m,4,side,4,1,bn,informative,hi,0.5916666666666667,0.9666666666666667,0.3911391894022624,120
bigscience/bloom-560m,4,side,4,1,bn,neutral,bn,0.48333333333333334,0.1,-0.08367748657862345,120
bigscience/bloom-560m,4,side,4,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,4,1,bn,neutral,hi,0.49166666666666664,0.45,-0.032467018564542136,120
bigscience/bloom-560m,4,side,6,1,bn,informative,bn,0.6083333333333333,1.0,0.3247777144114176,120
bigscience/bloom-560m,4,side,6,1,bn,informative,en,0.575,1.0,0.068603515625,120
bigscience/bloom-560m,4,side,6,1,bn,informative,hi,0.5916666666666667,1.0,0.4135904997587204,120
bigscience/bloom-560m,4,side,6,1,bn,neutral,bn,0.48333333333333334,0.18333333333333332,-0.07178222934405008,120
bigscience/bloom-560m,4,side,6,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,6,1,bn,neutral,hi,0.49166666666666664,0.65,0.011529024442036946,120
bigscience/bloom-560m,4,side,8,1,bn,informative,bn,0.5833333333333334,1.0,0.3043314258257548,120
bigscience/bloom-560m,4,side,8,1,bn,informative,en,0.5666666666666667,1.0,0.06920166015625,120
bigscience/bloom-560m,4,side,8,1,bn,informative,hi,0.5916666666666667,0.9666666666666667,0.40644971628983817,120
bigscience/bloom-560m,4,side,8,1,bn,neutral,bn,0.48333333333333334,0.05,-0.09476801951726278,120
bigscience/bloom-560m,4,side,8,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,8,1,bn,neutral,hi,0.49166666666666664,0.5833333333333334,-0.009359154105186462,120
bigscience/bloom-560m,4,side,10,1,bn,informative,bn,0.5666666666666667,1.0,0.2868068277835846,120
bigscience/bloom-560m,4,side,10,1,bn,informative,en,0.5583333333333333,1.0,0.06847686767578125,120
bigscience/bloom-560m,4,side,10,1,bn,informative,hi,0.5916666666666667,0.9666666666666667,0.3814260224501292,120
bigscience/bloom-560m,4,side,10,1,bn,neutral,bn,0.48333333333333334,0.13333333333333333,-0.07961317698160807,120
bigscience/bloom-560m,4,side,10,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,10,1,bn,neutral,hi,0.49166666666666664,0.4166666666666667,-0.03776339491208394,120
bigscience/bloom-560m,4,side,12,1,bn,informative,bn,0.575,1.0,0.26991032163302103,120
bigscience/bloom-560m,4,side,12,1,bn,informative,en,0.5583333333333333,1.0,0.06685689290364584,120
bigscience/bloom-560m,4,side,12,1,bn,informative,hi,0.6,0.9666666666666667,0.39832111199696857,120
bigscience/bloom-560m,4,side,12,1,bn,neutral,bn,0.49166666666666664,0.13333333333333333,-0.07010899583498637,120
bigscience/bloom-560m,4,side,12,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,12,1,bn,neutral,hi,0.4666666666666667,0.5,-0.019341816504796345,120
bigscience/bloom-560m,4,side,12,4,bn,informative,bn,0.5583333333333333,1.0,0.24987322688102723,120
bigscience/bloom-560m,4,side,12,4,bn,informative,en,0.5416666666666666,1.0,0.06854400634765626,120
bigscience/bloom-560m,4,side,12,4,bn,informative,hi,0.6,0.9833333333333333,0.40538457135359446,120
bigscience/bloom-560m,4,side,12,4,bn,neutral,bn,0.49166666666666664,0.1,-0.08829645911852518,120
bigscience/bloom-560m,4,side,12,4,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,12,4,bn,neutral,hi,0.48333333333333334,0.5,-0.019177958369255066,120
bigscience/bloom-560m,4,side,14,1,bn,informative,bn,0.575,1.0,0.2701308012008667,120
bigscience/bloom-560m,4,side,14,1,bn,informative,en,0.5333333333333333,1.0,0.06804936726888021,120
bigscience/bloom-560m,4,side,14,1,bn,informative,hi,0.6083333333333333,0.9666666666666667,0.40260360141595203,120
bigscience/bloom-560m,4,side,14,1,bn,neutral,bn,0.48333333333333334,0.13333333333333333,-0.07420424421628316,120
bigscience/bloom-560m,4,side,14,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,14,1,bn,neutral,hi,0.49166666666666664,0.5,-0.019404017925262453,120
bigscience/bloom-560m,4,side,16,1,bn,informative,bn,0.5916666666666667,1.0,0.27387900948524474,120
bigscience/bloom-560m,4,side,16,1,bn,informative,en,0.6083333333333333,1.0,0.07443593343098959,120
bigscience/bloom-560m,4,side,16,1,bn,informative,hi,0.5916666666666667,0.9833333333333333,0.4048019289970398,120
bigscience/bloom-560m,4,side,16,1,bn,neutral,bn,0.48333333333333334,0.11666666666666667,-0.08724795381228129,120
bigscience/bloom-560m,4,side,16,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,16,1,bn,neutral,hi,0.48333333333333334,0.43333333333333335,-0.03583354850610097,120
bigscience/bloom-560m,4,side,18,1,bn,informative,bn,0.6,1.0,0.2770347317059835,120
bigscience/bloom-560m,4,side,18,1,bn,informative,en,0.6666666666666666,1.0,0.07699228922526041,120
bigscience/bloom-560m,4,side,18,1,bn,informative,hi,0.6,0.9666666666666667,0.38851607143878936,120
bigscience/bloom-560m,4,side,18,1,bn,neutral,bn,0.48333333333333334,0.06666666666666667,-0.10047194957733155,120
bigscience/bloom-560m,4,side,18,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,4,side,18,1,bn,neutral,hi,0.4666666666666667,0.4,-0.04452334741751353,120
bigscience/bloom-560m,4,side,20,1,bn,informative,bn,0.5833333333333334,1.0,0.2732038855552673,120
bigscience/bloom-560m,4,side,20,1,bn,informative,en,0.5333333333333333,1.0,0.07164103190104167,120
bigscience/bloom-560m,4,side,20,1,bn,informative,hi,0.6,0.9666666666666667,0.40547559360663094,120
