model,seed,concept,layer,rank,direction,context,eval_lang,acc,logit_diff,n
facebook/xglm-564M,0,side,22,1,bn,informative,en,0.5,0.09768596490224203,120
facebook/xglm-564M,0,side,22,1,bn,informative,hi,0.5416666666666666,0.09180272916952768,120
facebook/xglm-564M,0,side,22,1,bn,neutral,bn,0.475,-0.3008644421895345,120
facebook/xglm-564M,0,side,22,1,bn,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,22,1,bn,neutral,hi,0.5,0.27457005381584165,120
facebook/xglm-564M,0,side,0,1,hi,informative,bn,0.4,-0.5861702342828115,120
facebook/xglm-564M,0,side,0,1,hi,informative,en,0.5,0.09851881663004557,120
facebook/xglm-564M,0,side,0,1,hi,informative,hi,0.55,0.10758212705453236,120
facebook/xglm-564M,0,side,0,1,hi,neutral,bn,0.5,-0.23707743684450786,120
facebook/xglm-564M,0,side,0,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,0,1,hi,neutral,hi,0.5,0.3081916670004527,120
facebook/xglm-564M,0,side,2,1,hi,informative,bn,0.45,-0.5474897742271423,120
facebook/xglm-564M,0,side,2,1,hi,informative,en,0.5,0.09515727361043294,120
facebook/xglm-564M,0,side,2,1,hi,informative,hi,0.575,0.15127870937188467,120
facebook/xglm-564M,0,side,2,1,hi,neutral,bn,0.5,-0.18143629630406696,120
facebook/xglm-564M,0,side,2,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,2,1,hi,neutral,hi,0.5,0.3351901531219482,120
facebook/xglm-564M,0,side,4,1,hi,informative,bn,0.45,-0.5450762768586477,120
facebook/xglm-564M,0,side,4,1,hi,informative,en,0.5,0.09292208751042684,120
facebook/xglm-564M,0,side,4,1,hi,informative,hi,0.5583333333333333,0.13045969108740488,120
facebook/xglm-564M,0,side,4,1,hi,neutral,bn,0.5,-0.17902719577153522,120
facebook/xglm-564M,0,side,4,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,4,1,hi,neutral,hi,0.5,0.3332279314597448,120
facebook/xglm-564M,0,side,6,1,hi,informative,bn,0.4,-0.5814897835254669,120
facebook/xglm-564M,0,side,6,1,hi,informative,en,0.5,0.09700568914413452,120
facebook/xglm-564M,0,side,6,1,hi,informative,hi,0.5666666666666667,0.1606550564368566,120
facebook/xglm-564M,0,side,6,1,hi,neutral,bn,0.5,-0.2711134195327759,120
facebook/xglm-564M,0,side,6,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,6,1,hi,neutral,hi,0.5,0.3394179791212082,120
facebook/xglm-564M,0,side,8,1,hi,informative,bn,0.45,-0.5487687627474467,120
facebook/xglm-564M,0,side,8,1,hi,informative,en,0.5,0.09675086339314778,120
facebook/xglm-564M,0,side,8,1,hi,informative,hi,0.525,0.07031058967113495,120
facebook/xglm-564M,0,side,8,1,hi,neutral,bn,0.5,-0.19884554545084634,120
facebook/xglm-564M,0,side,8,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,8,1,hi,neutral,hi,0.5,0.2520325581232707,120
facebook/xglm-564M,0,side,10,1,hi,informative,bn,0.4166666666666667,-0.5283932626247406,120
facebook/xglm-564M,0,side,10,1,hi,informative,en,0.5,0.09436794519424438,120
facebook/xglm-564M,0,side,10,1,hi,informative,hi,0.525,0.05957892934481303,120
facebook/xglm-564M,0,side,10,1,hi,neutral,bn,0.5,-0.15754669706026714,120
facebook/xglm-564M,0,side,10,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,10,1,hi,neutral,hi,0.5,0.2294830878575643,120
facebook/xglm-564M,0,side,12,1,hi,informative,bn,0.45,-0.5180610318978628,120
facebook/xglm-564M,0,side,12,1,hi,informative,en,0.5,0.09470523993174235,120
facebook/xglm-564M,0,side,12,1,hi,informative,hi,0.5083333333333333,0.020092968146006265,120
facebook/xglm-564M,0,side,12,1,hi,neutral,bn,0.5,-0.17504786252975463,120
facebook/xglm-564M,0,side,12,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,12,1,hi,neutral,hi,0.5,0.2098735402027766,120
facebook/xglm-564M,0,side,12,4,hi,informative,bn,0.45,-0.5146483719348908,120
facebook/xglm-564M,0,side,12,4,hi,informative,en,0.5,0.09809853633244832,120
facebook/xglm-564M,0,side,12,4,hi,informative,hi,0.4,-0.12760041952133178,120
facebook/xglm-564M,0,side,12,4,hi,neutral,bn,0.5,-0.1149547278881073,120
facebook/xglm-564M,0,side,12,4,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,12,4,hi,neutral,hi,0.5,0.04305583933989207,120
facebook/xglm-564M,0,side,14,1,hi,informative,bn,0.39166666666666666,-0.5860549251238505,120
facebook/xglm-564M,0,side,14,1,hi,informative,en,0.5,0.09566640853881836,120
facebook/xglm-564M,0,side,14,1,hi,informative,hi,0.5333333333333333,0.04478662610054016,120
facebook/xglm-564M,0,side,14,1,hi,neutral,bn,0.5,-0.22427284121513366,120
facebook/xglm-564M,0,side,14,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,14,1,hi,neutral,hi,0.5,0.21648155649503073,120
facebook/xglm-564M,0,side,16,1,hi,informative,bn,0.38333333333333336,-0.5948482175668081,120
facebook/xglm-564M,0,side,16,1,hi,informative,en,0.5,0.0971703847249349,120
facebook/xglm-564M,0,side,16,1,hi,informative,hi,0.525,0.07523696422576905,120
facebook/xglm-564M,0,side,16,1,hi,neutral,bn,0.5,-0.23597667614618936,120
facebook/xglm-564M,0,side,16,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,16,1,hi,neutral,hi,0.5,0.26605751514434817,120
facebook/xglm-564M,0,side,18,1,hi,informative,bn,0.4,-0.6378708640734355,120
facebook/xglm-564M,0,side,18,1,hi,informative,en,0.5,0.09601500829060873,120
facebook/xglm-564M,0,side,18,1,hi,informative,hi,0.525,0.050331013401349385,120
facebook/xglm-564M,0,side,18,1,hi,neutral,bn,0.5,-0.28589621782302854,120
facebook/xglm-564M,0,side,18,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,18,1,hi,neutral,hi,0.5,0.2518618712822596,120
facebook/xglm-564M,0,side,20,1,hi,informative,bn,0.38333333333333336,-0.6180018544197082,120
facebook/xglm-564M,0,side,20,1,hi,informative,en,0.5,0.09627866347630819,120
