model,seed,concept,layer,rank,direction,context,eval_lang,acc,pair_acc,logit_diff,n
bigscience/bloom-560m,3,side_aunt,-1,0,none,informative,bn,0.5666666666666667,1.0,1.0889406045277914,120
bigscience/bloom-560m,3,side_aunt,-1,0,none,informative,en,0.49166666666666664,0.75,0.023858642578125,120
bigscience/bloom-560m,3,side_aunt,-1,0,none,informative,hi,0.8,1.0,0.956912953654925,120
bigscience/bloom-560m,3,side_aunt,-1,0,none,neutral,bn,0.5,1.0,0.5582392573356628,120
bigscience/bloom-560m,3,side_aunt,-1,0,none,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,3,side_aunt,-1,0,none,neutral,hi,0.7833333333333333,1.0,0.6799588918685913,120
bigscience/bloom-560m,3,gender,-1,0,none,informative,bn,0.5,1.0,0.5920030325651169,120
bigscience/bloom-560m,3,gender,-1,0,none,informative,en,0.9166666666666666,1.0,0.4958445231119792,120
bigscience/bloom-560m,3,gender,-1,0,none,informative,hi,0.6,1.0,0.46295034488042197,120
bigscience/bloom-560m,3,gender,-1,0,none,neutral,bn,0.5,0.7666666666666667,0.0788595457871755,120
bigscience/bloom-560m,3,gender,-1,0,none,neutral,en,0.925,1.0,0.4766626993815104,120
bigscience/bloom-560m,3,gender,-1,0,none,neutral,hi,0.5,0.9833333333333333,0.19592186212539672,120
bigscience/bloom-560m,3,side_aunt,0,1,bn,informative,bn,0.5583333333333333,1.0,1.0908821443716685,120
bigscience/bloom-560m,3,side_aunt,0,1,bn,informative,en,0.49166666666666664,0.75,0.023174794514973958,120
bigscience/bloom-560m,3,side_aunt,0,1,bn,informative,hi,0.7833333333333333,1.0,0.946784504254659,120
bigscience/bloom-560m,3,side_aunt,0,1,bn,neutral,bn,0.5,1.0,0.5532618959744772,120
bigscience/bloom-560m,3,side_aunt,0,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,3,side_aunt,0,1,bn,neutral,hi,0.7833333333333333,1.0,0.6769520213206609,120
bigscience/bloom-560m,3,side_aunt,2,1,bn,informative,bn,0.5666666666666667,1.0,1.007018663485845,120
bigscience/bloom-560m,3,side_aunt,2,1,bn,informative,en,0.5,0.7583333333333333,0.02672297159830729,120
bigscience/bloom-560m,3,side_aunt,2,1,bn,informative,hi,0.7916666666666666,1.0,0.9634884268045425,120
bigscience/bloom-560m,3,side_aunt,2,1,bn,neutral,bn,0.5,1.0,0.47565632661183677,120
bigscience/bloom-560m,3,side_aunt,2,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,3,side_aunt,2,1,bn,neutral,hi,0.7833333333333333,1.0,0.6829346189896266,120
bigscience/bloom-560m,3,side_aunt,4,1,bn,informative,bn,0.575,1.0,0.9860238591829936,120
bigscience/bloom-560m,3,side_aunt,4,1,bn,informative,en,0.49166666666666664,0.7333333333333333,0.022878265380859374,120
bigscience/bloom-560m,3,side_aunt,4,1,bn,informative,hi,0.8,1.0,0.961374803384145,120
bigscience/bloom-560m,3,side_aunt,4,1,bn,neutral,bn,0.5,1.0,0.43058942755063373,120
bigscience/bloom-560m,3,side_aunt,4,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,3,side_aunt,4,1,bn,neutral,hi,0.775,1.0,0.6852073729038238,120
bigscience/bloom-560m,3,side_aunt,6,1,bn,informative,bn,0.575,1.0,0.9991987784703572,120
bigscience/bloom-560m,3,side_aunt,6,1,bn,informative,en,0.5,0.8333333333333334,0.034648895263671875,120
bigscience/bloom-560m,3,side_aunt,6,1,bn,informative,hi,0.8,1.0,0.9589812576770782,120
bigscience/bloom-560m,3,side_aunt,6,1,bn,neutral,bn,0.5,1.0,0.4482893188794454,120
bigscience/bloom-560m,3,side_aunt,6,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,3,side_aunt,6,1,bn,neutral,hi,0.7833333333333333,1.0,0.6773557136456172,120
bigscience/bloom-560m,3,side_aunt,8,1,bn,informative,bn,0.5833333333333334,1.0,0.9971572697162628,120
bigscience/bloom-560m,3,side_aunt,8,1,bn,informative,en,0.5,0.7333333333333333,0.022269185384114584,120
bigscience/bloom-560m,3,side_aunt,8,1,bn,informative,hi,0.8,1.0,0.9466348091761271,120
bigscience/bloom-560m,3,side_aunt,8,1,bn,neutral,bn,0.5,1.0,0.4535399278004964,120
bigscience/bloom-560m,3,side_aunt,8,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,3,side_aunt,8,1,bn,neutral,hi,0.7833333333333333,1.0,0.6675948590040207,120
bigscience/bloom-560m,3,side_aunt,10,1,bn,informative,bn,0.55,1.0,0.9484670281410217,120
bigscience/bloom-560m,3,side_aunt,10,1,bn,informative,en,0.49166666666666664,0.7666666666666667,0.025232696533203126,120
bigscience/bloom-560m,3,side_aunt,10,1,bn,informative,hi,0.8,1.0,0.9471371203660965,120
bigscience/bloom-560m,3,side_aunt,10,1,bn,neutral,bn,0.5,1.0,0.4334386726220449,120
bigscience/bloom-560m,3,side_aunt,10,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,3,side_aunt,10,1,bn,neutral,hi,0.7833333333333333,1.0,0.6642610957225163,120
bigscience/bloom-560m,3,side_aunt,12,1,bn,informative,bn,0.5666666666666667,1.0,0.9955874224503835,120
bigscience/bloom-560m,3,side_aunt,12,1,bn,informative,en,0.5,0.6833333333333333,0.01849339803059896,120
bigscience/bloom-560m,3,side_aunt,12,1,bn,informative,hi,0.8,1.0,0.9390314747889836,120
bigscience/bloom-560m,3,side_aunt,12,1,bn,neutral,bn,0.5,1.0,0.49689987500508626,120
bigscience/bloom-560m,3,side_aunt,12,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,3,side_aunt,12,1,bn,neutral,hi,0.7833333333333333,1.0,0.6596993486086528,120
bigscience/bloom-560m,3,side_aunt,12,4,bn,informative,bn,0.5833333333333334,1.0,0.8754549145698547,120
bigscience/bloom-560m,3,side_aunt,12,4,bn,informative,en,0.5083333333333333,0.7833333333333333,0.028130594889322916,120
bigscience/bloom-560m,3,side_aunt,12,4,bn,informative,hi,0.7583333333333333,1.0,0.9418406913677851,120
bigscience/bloom-560m,3,side_aunt,12,4,bn,neutral,bn,0.5,1.0,0.3962412754694621,120
bigscience/bloom-560m,3,side_aunt,12,4,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,3,side_aunt,12,4,bn,neutral,hi,0.75,1.0,0.6386013686656952,120
bigscience/bloom-560m,3,side_aunt,14,1,bn,informative,bn,0.5916666666666667,1.0,1.0674067477385203,120
bigscience/bloom-560m,3,side_aunt,14,1,bn,informative,en,0.5,0.7666666666666667,0.026656341552734376,120
bigscience/bloom-560m,3,side_aunt,14,1,bn,informative,hi,0.775,1.0,0.9448271264632543,120
bigscience/bloom-560m,3,side_aunt,14,1,bn,neutral,bn,0.5,1.0,0.539158143599828,120
bigscience/bloom-560m,3,side_aunt,14,1,bn,neutral,en,0.5,0.5,0.0,120
