model,seed,concept,layer,rank,direction,context,eval_lang,acc,pair_acc,logit_diff,n
bigscience/bloom-1b7,3,side,-1,0,none,informative,bn,0.5,1.0,0.24218751589457194,120
bigscience/bloom-1b7,3,side,-1,0,none,informative,en,0.5166666666666667,0.9666666666666667,0.115625,120
bigscience/bloom-1b7,3,side,-1,0,none,informative,hi,0.475,0.5333333333333333,-0.017708327372868857,120
bigscience/bloom-1b7,3,side,-1,0,none,neutral,bn,0.5,0.925,0.10208333929379781,120
bigscience/bloom-1b7,3,side,-1,0,none,neutral,en,0.48333333333333334,0.5,0.0,120
bigscience/bloom-1b7,3,side,-1,0,none,neutral,hi,0.4166666666666667,0.008333333333333333,-0.14427083134651184,120
bigscience/bloom-1b7,3,gender,-1,0,none,informative,bn,0.5,1.0,0.41250001192092894,120
bigscience/bloom-1b7,3,gender,-1,0,none,informative,en,0.8083333333333333,1.0,0.806250003973643,120
bigscience/bloom-1b7,3,gender,-1,0,none,informative,hi,0.5,0.625,0.021874996026357015,120
bigscience/bloom-1b7,3,gender,-1,0,none,neutral,bn,0.5,1.0,0.2723958432674408,120
bigscience/bloom-1b7,3,gender,-1,0,none,neutral,en,0.8166666666666667,1.0,0.7802083333333333,120
bigscience/bloom-1b7,3,gender,-1,0,none,neutral,hi,0.5,1.0,0.18593750397364298,120
bigscience/bloom-1b7,3,side,0,1,bn,informative,bn,0.5,1.0,0.2442708214124044,120
bigscience/bloom-1b7,3,side,0,1,bn,informative,en,0.5083333333333333,0.9833333333333333,0.11875,120
bigscience/bloom-1b7,3,side,0,1,bn,informative,hi,0.4583333333333333,0.48333333333333334,-0.029166666666666667,120
bigscience/bloom-1b7,3,side,0,1,bn,neutral,bn,0.5,0.925,0.11458332737286886,120
bigscience/bloom-1b7,3,side,0,1,bn,neutral,en,0.48333333333333334,0.5,0.0,120
bigscience/bloom-1b7,3,side,0,1,bn,neutral,hi,0.4166666666666667,0.025,-0.15052082935969036,120
bigscience/bloom-1b7,3,side,2,1,bn,informative,bn,0.5,1.0,0.25833332737286885,120
bigscience/bloom-1b7,3,side,2,1,bn,informative,en,0.48333333333333334,0.9333333333333333,0.11041666666666666,120
bigscience/bloom-1b7,3,side,2,1,bn,informative,hi,0.4666666666666667,0.5666666666666667,-0.019270831346511842,120
bigscience/bloom-1b7,3,side,2,1,bn,neutral,bn,0.5,0.9166666666666666,0.10833332141240438,120
bigscience/bloom-1b7,3,side,2,1,bn,neutral,en,0.48333333333333334,0.5,0.0,120
bigscience/bloom-1b7,3,side,2,1,bn,neutral,hi,0.4166666666666667,0.008333333333333333,-0.1510416865348816,120
bigscience/bloom-1b7,3,side,4,1,bn,informative,bn,0.5,1.0,0.24687501390775043,120
bigscience/bloom-1b7,3,side,4,1,bn,informative,en,0.5,0.95,0.1125,120
bigscience/bloom-1b7,3,side,4,1,bn,informative,hi,0.4666666666666667,0.425,-0.032812503973642985,120
bigscience/bloom-1b7,3,side,4,1,bn,neutral,bn,0.5,0.9166666666666666,0.1031250019868215,120
bigscience/bloom-1b7,3,side,4,1,bn,neutral,en,0.48333333333333334,0.5083333333333333,0.0020833333333333333,120
bigscience/bloom-1b7,3,side,4,1,bn,neutral,hi,0.4,0.016666666666666666,-0.1583333174387614,120
bigscience/bloom-1b7,3,side,6,1,bn,informative,bn,0.5,0.9833333333333333,0.17812499801317852,120
bigscience/bloom-1b7,3,side,6,1,bn,informative,en,0.5,0.9916666666666667,0.11041666666666666,120
bigscience/bloom-1b7,3,side,6,1,bn,informative,hi,0.45,0.43333333333333335,-0.032812511920928954,120
bigscience/bloom-1b7,3,side,6,1,bn,neutral,bn,0.5,0.7333333333333333,0.0578125278155009,120
bigscience/bloom-1b7,3,side,6,1,bn,neutral,en,0.49166666666666664,0.5083333333333333,0.0010416666666666667,120
bigscience/bloom-1b7,3,side,6,1,bn,neutral,hi,0.425,0.016666666666666666,-0.1499999761581421,120
bigscience/bloom-1b7,3,side,8,1,bn,informative,bn,0.5083333333333333,0.9916666666666667,0.21979166467984518,120
bigscience/bloom-1b7,3,side,8,1,bn,informative,en,0.5,0.9666666666666667,0.11458333333333333,120
bigscience/bloom-1b7,3,side,8,1,bn,informative,hi,0.4583333333333333,0.5,-0.022395835320154826,120
bigscience/bloom-1b7,3,side,8,1,bn,neutral,bn,0.5,0.8666666666666667,0.07864583333333333,120
bigscience/bloom-1b7,3,side,8,1,bn,neutral,en,0.49166666666666664,0.5,0.0,120
bigscience/bloom-1b7,3,side,8,1,bn,neutral,hi,0.4083333333333333,0.016666666666666666,-0.1578125,120
bigscience/bloom-1b7,3,side,10,1,bn,informative,bn,0.5,1.0,0.2546874980131785,120
bigscience/bloom-1b7,3,side,10,1,bn,informative,en,0.5083333333333333,0.9666666666666667,0.10833333333333334,120
bigscience/bloom-1b7,3,side,10,1,bn,informative,hi,0.5,0.5333333333333333,-0.009895833333333333,120
bigscience/bloom-1b7,3,side,10,1,bn,neutral,bn,0.5,0.9416666666666667,0.10572920242945354,120
bigscience/bloom-1b7,3,side,10,1,bn,neutral,en,0.48333333333333334,0.5,0.0,120
bigscience/bloom-1b7,3,side,10,1,bn,neutral,hi,0.425,0.008333333333333333,-0.14843750198682149,120
bigscience/bloom-1b7,3,side,12,1,bn,informative,bn,0.5,1.0,0.22760417858759563,120
bigscience/bloom-1b7,3,side,12,1,bn,informative,en,0.5,0.9666666666666667,0.10625,120
bigscience/bloom-1b7,3,side,12,1,bn,informative,hi,0.45,0.475,-0.034375,120
bigscience/bloom-1b7,3,side,12,1,bn,neutral,bn,0.5,0.875,0.07239585121472676,120
bigscience/bloom-1b7,3,side,12,1,bn,neutral,en,0.48333333333333334,0.48333333333333334,-0.0020833333333333333,120
bigscience/bloom-1b7,3,side,12,1,bn,neutral,hi,0.425,0.008333333333333333,-0.16197917461395264,120
bigscience/bloom-1b7,3,side,12,4,bn,informative,bn,0.5,0.9916666666666667,0.20468749205271403,120
bigscience/bloom-1b7,3,side,12,4,bn,informative,en,0.5,0.9666666666666667,0.10729166666666666,120
bigscience/bloom-1b7,3,side,12,4,bn,informative,hi,0.44166666666666665,0.4166666666666667,-0.03489582737286886,120
bigscience/bloom-1b7,3,side,12,4,bn,neutral,bn,0.5,0.75,0.04479166269302368,120
bigscience/bloom-1b7,3,side,12,4,bn,neutral,en,0.49166666666666664,0.5083333333333333,0.0010416666666666667,120
bigscience/bloom-1b7,3,side,12,4,bn,neutral,hi,0.425,0.016666666666666666,-0.1666666805744171,120
bigscience/bloom-1b7,3,side,14,1,bn,informative,bn,0.5,1.0,0.22395832538604737,120
bigscience/bloom-1b7,3,side,14,1,bn,informative,en,0.5,0.9666666666666667,0.10520833333333333,120
bigscience/bloom-1b7,3,side,14,1,bn,informative,hi,0.4583333333333333,0.45,-0.027604156732559205,120
bigscience/bloom-1b7,3,side,14,1,bn,neutral,bn,0.5,0.875,0.0734375,120
bigscience/bloom-1b7,3,side,14,1,bn,neutral,en,0.48333333333333334,0.5,0.0,120
bigscience/bloom-1b7,3,side,14,1,bn,neutral,hi,0.4166666666666667,0.008333333333333333,-0.164062496026357,120
bigscience/bloom-1b7,3,side,16,1,bn,informative,bn,0.5083333333333333,1.0,0.25156248807907106,120
bigscience/bloom-1b7,3,side,16,1,bn,informative,en,0.5,0.9666666666666667,0.109375,120
bigscience/bloom-1b7,3,side,16,1,bn,informative,hi,0.4583333333333333,0.44166666666666665,-0.039583327372868855,120
bigscience/bloom-1b7,3,side,16,1,bn,neutral,bn,0.5,0.9416666666666667,0.10520832935969035,120
bigscience/bloom-1b7,3,side,16,1,bn,neutral,en,0.49166666666666664,0.5083333333333333,0.0010416666666666667,120
bigscience/bloom-1b7,3,side,16,1,bn,neutral,hi,0.4166666666666667,0.016666666666666666,-0.16041668852170307,120
bigscience/bloom-1b7,3,side,18,1,bn,informative,bn,0.5,1.0,0.26250000596046447,120
bigscience/bloom-1b7,3,side,18,1,bn,informative,en,0.5,0.975,0.109375,120
bigscience/bloom-1b7,3,side,18,1,bn,informative,hi,0.43333333333333335,0.43333333333333335,-0.04114582935969035,120
bigscience/bloom-1b7,3,side,18,1,bn,neutral,bn,0.5,0.95,0.1171875019868215,120
bigscience/bloom-1b7,3,side,18,1,bn,neutral,en,0.48333333333333334,0.5,0.0,120
bigscience/bloom-1b7,3,side,18,1,bn,neutral,hi,0.43333333333333335,0.016666666666666666,-0.15781249205271403,120
bigscience/bloom-1b7,3,side,20,1,bn,informative,bn,0.5,1.0,0.24010416666666667,120
bigscience/bloom-1b7,3,side,20,1,bn,informative,en,0.5083333333333333,0.9666666666666667,0.11875,120
bigscience/bloom-1b7,3,side,20,1,bn,informative,hi,0.4666666666666667,0.5333333333333333,-0.015104178587595623,120
bigscience/bloom-1b7,3,side,20,1,bn,neutral,bn,0.5,0.9,0.08072917064030966,120
bigscience/bloom-1b7,3,side,20,1,bn,neutral,en,0.48333333333333334,0.5,0.0,120
bigscience/bloom-1b7,3,side,20,1,bn,neutral,hi,0.43333333333333335,0.016666666666666666,-0.14322914878527324,120
bigscience/bloom-1b7,3,side,22,1,bn,informative,bn,0.5,0.9916666666666667,0.22604164878527325,120
bigscience/bloom-1b7,3,side,22,1,bn,informative,en,0.5,0.9416666666666667,0.103125,120
bigscience/bloom-1b7,3,side,22,1,bn,informative,hi,0.4583333333333333,0.48333333333333334,-0.02656249205271403,120
bigscience/bloom-1b7,3,side,22,1,bn,neutral,bn,0.5,0.875,0.08125000794728597,120
bigscience/bloom-1b7,3,side,22,1,bn,neutral,en,0.48333333333333334,0.5083333333333333,0.0010416666666666667,120
bigscience/bloom-1b7,3,side,22,1,bn,neutral,hi,0.4166666666666667,0.025,-0.1546875019868215,120
bigscience/bloom-1b7,3,side,0,1,hi,informative,bn,0.5,1.0,0.2505208233992259,120
bigscience/bloom-1b7,3,side,0,1,hi,informative,en,0.5,0.9666666666666667,0.11770833333333333,120
bigscience/bloom-1b7,3,side,0,1,hi,informative,hi,0.49166666666666664,0.5833333333333334,0.0067708333333333336,120
bigscience/bloom-1b7,3,side,0,1,hi,neutral,bn,0.5,0.9083333333333333,0.10520832339922587,120
bigscience/bloom-1b7,3,side,0,1,hi,neutral,en,0.49166666666666664,0.5,0.0,120
bigscience/bloom-1b7,3,side,0,1,hi,neutral,hi,0.425,0.058333333333333334,-0.10729166269302368,120
bigscience/bloom-1b7,3,side,2,1,hi,informative,bn,0.5,1.0,0.2510416547457377,120
bigscience/bloom-1b7,3,side,2,1,hi,informative,en,0.5,1.0,0.11666666666666667,120
bigscience/bloom-1b7,3,side,2,1,hi,informative,hi,0.4583333333333333,0.375,-0.04479167660077413,120
bigscience/bloom-1b7,3,side,2,1,hi,neutral,bn,0.5,0.9083333333333333,0.09843749602635701,120
bigscience/bloom-1b7,3,side,2,1,hi,neutral,en,0.49166666666666664,0.49166666666666664,-0.0010416666666666667,120
bigscience/bloom-1b7,3,side,2,1,hi,neutral,hi,0.4,0.008333333333333333,-0.1578125,120
bigscience/bloom-1b7,3,side,4,1,hi,informative,bn,0.5,1.0,0.23697915474573772,120
bigscience/bloom-1b7,3,side,4,1,hi,informative,en,0.5,0.975,0.11458333333333333,120
bigscience/bloom-1b7,3,side,4,1,hi,informative,hi,0.43333333333333335,0.23333333333333334,-0.08593749205271403,120
bigscience/bloom-1b7,3,side,4,1,hi,neutral,bn,0.5,0.8833333333333333,0.09635417660077412,120
bigscience/bloom-1b7,3,side,4,1,hi,neutral,en,0.48333333333333334,0.5,0.0,120
bigscience/bloom-1b7,3,side,4,1,hi,neutral,hi,0.4083333333333333,0.0,-0.19999999205271404,120
bigscience/bloom-1b7,3,side,6,1,hi,informative,bn,0.5,1.0,0.24114583134651185,120
bigscience/bloom-1b7,3,side,6,1,hi,informative,en,0.5,0.975,0.11979166666666667,120
bigscience/bloom-1b7,3,side,6,1,hi,informative,hi,0.45,0.4,-0.04322915474573771,120
bigscience/bloom-1b7,3,side,6,1,hi,neutral,bn,0.5,0.9166666666666666,0.09374999006589253,120
bigscience/bloom-1b7,3,side,6,1,hi,neutral,en,0.475,0.5,0.0,120
bigscience/bloom-1b7,3,side,6,1,hi,neutral,hi,0.4,0.0,-0.1838541607062022,120
bigscience/bloom-1b7,3,side,8,1,hi,informative,bn,0.5,0.9916666666666667,0.23854166467984517,120
bigscience/bloom-1b7,3,side,8,1,hi,informative,en,0.5,0.9833333333333333,0.12916666666666668,120
bigscience/bloom-1b7,3,side,8,1,hi,informative,hi,0.475,0.5666666666666667,0.00312501589457194,120
bigscience/bloom-1b7,3,side,8,1,hi,neutral,bn,0.5,0.9333333333333333,0.09843750794728597,120
bigscience/bloom-1b7,3,side,8,1,hi,neutral,en,0.49166666666666664,0.5083333333333333,0.0010416666666666667,120
bigscience/bloom-1b7,3,side,8,1,hi,neutral,hi,0.425,0.025,-0.11614583333333334,120
bigscience/bloom-1b7,3,side,10,1,hi,informative,bn,0.5,1.0,0.24427083532015484,120
bigscience/bloom-1b7,3,side,10,1,hi,informative,en,0.5,0.975,0.125,120
bigscience/bloom-1b7,3,side,10,1,hi,informative,hi,0.5166666666666667,0.7666666666666667,0.08697916666666666,120
bigscience/bloom-1b7,3,side,10,1,hi,neutral,bn,0.5,0.9,0.09791666666666667,120
bigscience/bloom-1b7,3,side,10,1,hi,neutral,en,0.49166666666666664,0.5,0.0,120
bigscience/bloom-1b7,3,side,10,1,hi,neutral,hi,0.475,0.3333333333333333,-0.030208317438761394,120
bigscience/bloom-1b7,3,side,12,1,hi,informative,bn,0.5,0.9916666666666667,0.24374999205271403,120
bigscience/bloom-1b7,3,side,12,1,hi,informative,en,0.5083333333333333,0.95,0.11666666666666667,120
bigscience/bloom-1b7,3,side,12,1,hi,informative,hi,0.5083333333333333,0.6916666666666667,0.04947917064030965,120
bigscience/bloom-1b7,3,side,12,1,hi,neutral,bn,0.5,0.9166666666666666,0.09895833532015483,120
bigscience/bloom-1b7,3,side,12,1,hi,neutral,en,0.49166666666666664,0.5,0.0,120
bigscience/bloom-1b7,3,side,12,1,hi,neutral,hi,0.45,0.14166666666666666,-0.06822916865348816,120
bigscience/bloom-1b7,3,side,12,4,hi,informative,bn,0.5,1.0,0.22187502384185792,120
bigscience/bloom-1b7,3,side,12,4,hi,informative,en,0.48333333333333334,0.95,0.10104166666666667,120
bigscience/bloom-1b7,3,side,12,4,hi,informative,hi,0.49166666666666664,0.575,0.031249998013178508,120
bigscience/bloom-1b7,3,side,12,4,hi,neutral,bn,0.5,0.8916666666666667,0.09062501192092895,120
bigscience/bloom-1b7,3,side,12,4,hi,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side,12,4,hi,neutral,hi,0.45,0.041666666666666664,-0.07447916865348816,120
bigscience/bloom-1b7,3,side,14,1,hi,informative,bn,0.5,1.0,0.23906249205271404,120
bigscience/bloom-1b7,3,side,14,1,hi,informative,en,0.49166666666666664,0.9583333333333334,0.10833333333333334,120
bigscience/bloom-1b7,3,side,14,1,hi,informative,hi,0.5416666666666666,0.75,0.08072917064030966,120
bigscience/bloom-1b7,3,side,14,1,hi,neutral,bn,0.5,0.9166666666666666,0.10416667262713114,120
bigscience/bloom-1b7,3,side,14,1,hi,neutral,en,0.49166666666666664,0.5,0.0,120
bigscience/bloom-1b7,3,side,14,1,hi,neutral,hi,0.4666666666666667,0.3,-0.03229167461395264,120
bigscience/bloom-1b7,3,side,16,1,hi,informative,bn,0.5,1.0,0.2473958432674408,120
bigscience/bloom-1b7,3,side,16,1,hi,informative,en,0.5083333333333333,0.95,0.103125,120
bigscience/bloom-1b7,3,side,16,1,hi,informative,hi,0.5,0.6666666666666666,0.037499988079071046,120
bigscience/bloom-1b7,3,side,16,1,hi,neutral,bn,0.5,0.925,0.09739582538604737,120
bigscience/bloom-1b7,3,side,16,1,hi,neutral,en,0.49166666666666664,0.5,0.0,120
bigscience/bloom-1b7,3,side,16,1,hi,neutral,hi,0.45,0.08333333333333333,-0.0859374980131785,120
bigscience/bloom-1b7,3,side,18,1,hi,informative,bn,0.5,1.0,0.24062499801317852,120
bigscience/bloom-1b7,3,side,18,1,hi,informative,en,0.5083333333333333,0.9666666666666667,0.11041666666666666,120
bigscience/bloom-1b7,3,side,18,1,hi,informative,hi,0.48333333333333334,0.5916666666666667,0.0015625,120
bigscience/bloom-1b7,3,side,18,1,hi,neutral,bn,0.5,0.9,0.0890624980131785,120
bigscience/bloom-1b7,3,side,18,1,hi,neutral,en,0.49166666666666664,0.49166666666666664,-0.0010416666666666667,120
bigscience/bloom-1b7,3,side,18,1,hi,neutral,hi,0.43333333333333335,0.03333333333333333,-0.12447918653488159,120
bigscience/bloom-1b7,3,side,20,1,hi,informative,bn,0.5,1.0,0.24739585518836976,120
bigscience/bloom-1b7,3,side,20,1,hi,informative,en,0.5166666666666667,0.975,0.11458333333333333,120
bigscience/bloom-1b7,3,side,20,1,hi,informative,hi,0.4583333333333333,0.4666666666666667,-0.031249996026357016,120
bigscience/bloom-1b7,3,side,20,1,hi,neutral,bn,0.5,0.9333333333333333,0.09999998807907104,120
bigscience/bloom-1b7,3,side,20,1,hi,neutral,en,0.48333333333333334,0.5083333333333333,0.0010416666666666667,120
bigscience/bloom-1b7,3,side,20,1,hi,neutral,hi,0.4166666666666667,0.008333333333333333,-0.16041666865348816,120
bigscience/bloom-1b7,3,side,22,1,hi,informative,bn,0.5083333333333333,1.0,0.24374998609224954,120
bigscience/bloom-1b7,3,side,22,1,hi,informative,en,0.5,0.9666666666666667,0.115625,120
bigscience/bloom-1b7,3,side,22,1,hi,informative,hi,0.425,0.3416666666666667,-0.06666667461395263,120
bigscience/bloom-1b7,3,side,22,1,hi,neutral,bn,0.5,0.925,0.10364583134651184,120
bigscience/bloom-1b7,3,side,22,1,hi,neutral,en,0.48333333333333334,0.5,0.0,120
bigscience/bloom-1b7,3,side,22,1,hi,neutral,hi,0.4083333333333333,0.016666666666666666,-0.18125,120
bigscience/bloom-1b7,3,side,0,1,en,informative,bn,0.5,1.0,0.2562499940395355,120
bigscience/bloom-1b7,3,side,0,1,en,informative,en,0.5,0.925,0.08958333333333333,120
bigscience/bloom-1b7,3,side,0,1,en,informative,hi,0.48333333333333334,0.5666666666666667,-0.010416666666666666,120
bigscience/bloom-1b7,3,side,0,1,en,neutral,bn,0.5,0.9416666666666667,0.11145834128061931,120
bigscience/bloom-1b7,3,side,0,1,en,neutral,en,0.49166666666666664,0.5166666666666667,0.0020833333333333333,120
bigscience/bloom-1b7,3,side,0,1,en,neutral,hi,0.4166666666666667,0.008333333333333333,-0.1515625019868215,120
bigscience/bloom-1b7,3,side,2,1,en,informative,bn,0.5,1.0,0.23489582935969036,120
bigscience/bloom-1b7,3,side,2,1,en,informative,en,0.49166666666666664,0.9166666666666666,0.08541666666666667,120
bigscience/bloom-1b7,3,side,2,1,en,informative,hi,0.48333333333333334,0.49166666666666664,-0.017187498013178506,120
bigscience/bloom-1b7,3,side,2,1,en,neutral,bn,0.5,0.9416666666666667,0.10416666865348816,120
bigscience/bloom-1b7,3,side,2,1,en,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side,2,1,en,neutral,hi,0.4166666666666667,0.008333333333333333,-0.14583332339922586,120
bigscience/bloom-1b7,3,side,4,1,en,informative,bn,0.5,1.0,0.24166666467984518,120
bigscience/bloom-1b7,3,side,4,1,en,informative,en,0.5083333333333333,0.9583333333333334,0.11145833333333334,120
bigscience/bloom-1b7,3,side,4,1,en,informative,hi,0.4583333333333333,0.4666666666666667,-0.034895833333333334,120
bigscience/bloom-1b7,3,side,4,1,en,neutral,bn,0.5,0.9166666666666666,0.10468749602635702,120
bigscience/bloom-1b7,3,side,4,1,en,neutral,en,0.49166666666666664,0.5083333333333333,0.0010416666666666667,120
bigscience/bloom-1b7,3,side,4,1,en,neutral,hi,0.4166666666666667,0.008333333333333333,-0.15156247814496357,120
bigscience/bloom-1b7,3,side,6,1,en,informative,bn,0.5,1.0,0.25208332935969036,120
bigscience/bloom-1b7,3,side,6,1,en,informative,en,0.49166666666666664,0.9583333333333334,0.10833333333333334,120
bigscience/bloom-1b7,3,side,6,1,en,informative,hi,0.475,0.55,-0.02604166865348816,120
bigscience/bloom-1b7,3,side,6,1,en,neutral,bn,0.5,0.925,0.10260415673255921,120
bigscience/bloom-1b7,3,side,6,1,en,neutral,en,0.48333333333333334,0.5,0.0,120
bigscience/bloom-1b7,3,side,6,1,en,neutral,hi,0.4166666666666667,0.025,-0.13385417064030966,120
