model,seed,concept,layer,rank,direction,context,eval_lang,acc,pair_acc,logit_diff,n
bigscience/bloom-560m,0,side,-1,0,none,informative,bn,0.6666666666666666,0.95,0.32046380440394084,120
bigscience/bloom-560m,0,side,-1,0,none,informative,en,0.5083333333333333,0.9833333333333333,0.08027140299479167,120
bigscience/bloom-560m,0,side,-1,0,none,informative,hi,0.6166666666666667,0.9833333333333333,0.34433170159657794,120
bigscience/bloom-560m,0,side,-1,0,none,neutral,bn,0.43333333333333335,0.0,-0.17758058508237204,120
bigscience/bloom-560m,0,side,-1,0,none,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,0,side,-1,0,none,neutral,hi,0.49166666666666664,0.2833333333333333,-0.029097298781077068,120
bigscience/bloom-560m,0,gender,-1,0,none,informative,bn,0.5,1.0,0.58680885831515,120
bigscience/bloom-560m,0,gender,-1,0,none,informative,en,0.9583333333333334,1.0,0.5642776489257812,120
bigscience/bloom-560m,0,gender,-1,0,none,informative,hi,0.725,1.0,0.4452760974566142,120
bigscience/bloom-560m,0,gender,-1,0,none,neutral,bn,0.5,0.6333333333333333,0.04501170516014099,120
bigscience/bloom-560m,0,gender,-1,0,none,neutral,en,0.85,1.0,0.5204607645670573,120
bigscience/bloom-560m,0,gender,-1,0,none,neutral,hi,0.55,1.0,0.1890127182006836,120
bigscience/bloom-560m,0,side,0,1,bn,informative,bn,0.6833333333333333,0.95,0.3284927845001221,120
bigscience/bloom-560m,0,side,0,1,bn,informative,en,0.5083333333333333,0.9833333333333333,0.08019383748372395,120
bigscience/bloom-560m,0,side,0,1,bn,informative,hi,0.6166666666666667,1.0,0.34345825215180714,120
bigscience/bloom-560m,0,side,0,1,bn,neutral,bn,0.43333333333333335,0.016666666666666666,-0.16811984380086262,120
bigscience/bloom-560m,0,side,0,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,0,side,0,1,bn,neutral,hi,0.49166666666666664,0.26666666666666666,-0.03014112710952759,120
bigscience/bloom-560m,0,side,2,1,bn,informative,bn,0.6583333333333333,0.95,0.29587794144948326,120
bigscience/bloom-560m,0,side,2,1,bn,informative,en,0.5083333333333333,0.9833333333333333,0.07726618448893229,120
bigscience/bloom-560m,0,side,2,1,bn,informative,hi,0.6166666666666667,0.9833333333333333,0.3263724247614543,120
bigscience/bloom-560m,0,side,2,1,bn,neutral,bn,0.43333333333333335,0.0,-0.2142341474692027,120
bigscience/bloom-560m,0,side,2,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,0,side,2,1,bn,neutral,hi,0.4666666666666667,0.21666666666666667,-0.039370047052701314,120
bigscience/bloom-560m,0,side,4,1,bn,informative,bn,0.65,0.9833333333333333,0.3142700294653575,120
bigscience/bloom-560m,0,side,4,1,bn,informative,en,0.5083333333333333,0.9833333333333333,0.07337086995442708,120
bigscience/bloom-560m,0,side,4,1,bn,informative,hi,0.6083333333333333,0.9833333333333333,0.33374712864557904,120
bigscience/bloom-560m,0,side,4,1,bn,neutral,bn,0.44166666666666665,0.0,-0.17888811628023785,120
bigscience/bloom-560m,0,side,4,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,0,side,4,1,bn,neutral,hi,0.475,0.26666666666666666,-0.035087871551513675,120
bigscience/bloom-560m,0,side,6,1,bn,informative,bn,0.6833333333333333,1.0,0.3726106842358907,120
bigscience/bloom-560m,0,side,6,1,bn,informative,en,0.5083333333333333,0.9833333333333333,0.08108571370442709,120
bigscience/bloom-560m,0,side,6,1,bn,informative,hi,0.6166666666666667,1.0,0.36133340299129485,120
bigscience/bloom-560m,0,side,6,1,bn,neutral,bn,0.4583333333333333,0.0,-0.15411499341328938,120
bigscience/bloom-560m,0,side,6,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,0,side,6,1,bn,neutral,hi,0.5,0.5166666666666667,0.010691572229067485,120
bigscience/bloom-560m,0,side,8,1,bn,informative,bn,0.6583333333333333,1.0,0.33729748129844667,120
bigscience/bloom-560m,0,side,8,1,bn,informative,en,0.5083333333333333,0.9833333333333333,0.0784881591796875,120
