model,seed,concept,layer,train_context,train_lang,test_context,test_lang,control,acc
bigscience/bloom-1b7,0,gender,3,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,3,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,3,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,3,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,3,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,3,neutral,hi,neutral,hi,shuffled,0.25
bigscience/bloom-1b7,0,gender,4,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,4,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,4,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,4,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,4,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,4,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,4,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-1b7,0,gender,5,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,5,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,5,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,5,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,5,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,5,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,5,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,0,gender,6,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,6,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,6,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,6,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,6,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,6,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,6,neutral,hi,neutral,hi,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,7,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,7,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,7,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,7,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,7,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,7,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,7,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,0,gender,8,neutral,hi,informative,bn,none,0.75
bigscience/bloom-1b7,0,gender,8,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,8,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,8,neutral,hi,neutral,bn,none,0.9166666666666666
bigscience/bloom-1b7,0,gender,8,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,8,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,8,neutral,hi,neutral,hi,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,9,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,9,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,9,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,9,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,9,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,9,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,9,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,0,gender,10,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,10,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,10,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,10,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,10,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,10,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,10,neutral,hi,neutral,hi,shuffled,0.475
bigscience/bloom-1b7,0,gender,11,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,11,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,11,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,11,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,11,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,11,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,11,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,0,gender,12,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,12,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,12,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,12,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,12,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,12,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,12,neutral,hi,neutral,hi,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,13,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,13,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,13,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,13,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,13,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,13,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,13,neutral,hi,neutral,hi,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,14,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,14,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,14,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,14,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,14,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,14,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,14,neutral,hi,neutral,hi,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,15,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,15,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,15,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,15,neutral,hi,neutral,bn,none,0.5833333333333334
bigscience/bloom-1b7,0,gender,15,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,15,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,15,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,0,gender,16,neutral,hi,informative,bn,none,0.9166666666666666
bigscience/bloom-1b7,0,gender,16,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,16,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,16,neutral,hi,neutral,bn,none,1.0
bigscience/bloom-1b7,0,gender,16,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,16,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,16,neutral,hi,neutral,hi,shuffled,0.5583333333333333
bigscience/bloom-1b7,0,gender,17,neutral,hi,informative,bn,none,0.9166666666666666
bigscience/bloom-1b7,0,gender,17,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,17,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,17,neutral,hi,neutral,bn,none,0.8333333333333334
bigscience/bloom-1b7,0,gender,17,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,17,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,17,neutral,hi,neutral,hi,shuffled,0.6666666666666666
bigscience/bloom-1b7,0,gender,18,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,18,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,18,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,18,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,18,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,18,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,18,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,0,gender,19,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,19,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,19,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,19,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,19,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,19,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,19,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,0,gender,20,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,20,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,20,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,20,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,20,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,20,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,20,neutral,hi,neutral,hi,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,21,neutral,hi,informative,bn,none,0.5833333333333334
bigscience/bloom-1b7,0,gender,21,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,21,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,21,neutral,hi,neutral,bn,none,0.3333333333333333
bigscience/bloom-1b7,0,gender,21,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,21,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,21,neutral,hi,neutral,hi,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,22,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,22,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,22,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,22,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,22,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,22,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,0,gender,22,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-1b7,0,gender,23,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,23,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,0,gender,23,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,0,gender,23,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,23,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,0,gender,23,neutral,hi,neutral,en,none,0.4166666666666667
bigscience/bloom-1b7,0,gender,23,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,0,gender,0,neutral,en,informative,bn,none,0.4166666666666667
bigscience/bloom-1b7,0,gender,0,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,0,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,0,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,0,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,0,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,0,neutral,en,neutral,en,shuffled,0.3333333333333333
bigscience/bloom-1b7,0,gender,1,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,1,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,1,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,1,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,1,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,1,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,1,neutral,en,neutral,en,shuffled,0.6666666666666666
bigscience/bloom-1b7,0,gender,2,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,2,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,2,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,2,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,2,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,2,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,2,neutral,en,neutral,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,0,gender,3,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,3,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,3,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,3,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,3,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,3,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,3,neutral,en,neutral,en,shuffled,0.75
bigscience/bloom-1b7,0,gender,4,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,4,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,4,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,4,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,4,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,4,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,4,neutral,en,neutral,en,shuffled,0.6666666666666666
bigscience/bloom-1b7,0,gender,5,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,5,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,5,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,5,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,5,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,5,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,5,neutral,en,neutral,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,0,gender,6,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,6,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,6,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,6,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,6,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,6,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,6,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,0,gender,7,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,7,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,7,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,7,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,7,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,7,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,7,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,0,gender,8,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,8,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,8,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,8,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,8,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,8,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,8,neutral,en,neutral,en,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,9,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,9,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,9,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,9,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,9,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,9,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,9,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,0,gender,10,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,10,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,10,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,10,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,10,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,10,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,10,neutral,en,neutral,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,0,gender,11,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,11,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,11,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,11,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,11,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,11,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,11,neutral,en,neutral,en,shuffled,0.25
bigscience/bloom-1b7,0,gender,12,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,12,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,12,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,12,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,12,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,12,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,12,neutral,en,neutral,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,0,gender,13,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,13,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,13,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,13,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,13,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,13,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,13,neutral,en,neutral,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,0,gender,14,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,14,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,14,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,14,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,14,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,14,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,14,neutral,en,neutral,en,shuffled,0.3333333333333333
bigscience/bloom-1b7,0,gender,15,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,15,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,15,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,15,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,15,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,15,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,15,neutral,en,neutral,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,0,gender,16,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,16,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,16,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,16,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,16,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,16,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,16,neutral,en,neutral,en,shuffled,0.475
bigscience/bloom-1b7,0,gender,17,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,17,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,17,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,17,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,17,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,17,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,17,neutral,en,neutral,en,shuffled,0.475
bigscience/bloom-1b7,0,gender,18,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,18,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,18,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,18,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,18,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,18,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,18,neutral,en,neutral,en,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,19,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,19,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,19,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,19,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,19,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,19,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,19,neutral,en,neutral,en,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,20,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,20,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,20,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,20,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,20,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,20,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,20,neutral,en,neutral,en,shuffled,0.5833333333333334
bigscience/bloom-1b7,0,gender,21,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,21,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,21,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,21,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,21,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,21,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,21,neutral,en,neutral,en,shuffled,0.3333333333333333
bigscience/bloom-1b7,0,gender,22,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,22,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,22,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,22,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,22,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,22,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,22,neutral,en,neutral,en,shuffled,0.5333333333333333
bigscience/bloom-1b7,0,gender,23,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,0,gender,23,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,0,gender,23,neutral,en,informative,en,none,1.0
bigscience/bloom-1b7,0,gender,23,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,0,gender,23,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,0,gender,23,neutral,en,neutral,en,none,1.0
bigscience/bloom-1b7,0,gender,23,neutral,en,neutral,en,shuffled,0.5583333333333333
bigscience/bloom-1b7,1,side,0,informative,bn,informative,bn,none,1.0
bigscience/bloom-1b7,1,side,0,informative,bn,informative,hi,none,0.25
bigscience/bloom-1b7,1,side,0,informative,bn,informative,en,none,0.5
bigscience/bloom-1b7,1,side,0,informative,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,1,side,0,informative,bn,neutral,hi,none,0.3333333333333333
bigscience/bloom-1b7,1,side,0,informative,bn,neutral,en,none,0.5
bigscience/bloom-1b7,1,side,0,informative,bn,informative,bn,shuffled,0.3333333333333333
bigscience/bloom-1b7,1,side,1,informative,bn,informative,bn,none,1.0
bigscience/bloom-1b7,1,side,1,informative,bn,informative,hi,none,0.5
bigscience/bloom-1b7,1,side,1,informative,bn,informative,en,none,0.5
bigscience/bloom-1b7,1,side,1,informative,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,1,side,1,informative,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,1,side,1,informative,bn,neutral,en,none,0.5
bigscience/bloom-1b7,1,side,1,informative,bn,informative,bn,shuffled,0.25
bigscience/bloom-1b7,1,side,2,informative,bn,informative,bn,none,1.0
bigscience/bloom-1b7,1,side,2,informative,bn,informative,hi,none,0.5
bigscience/bloom-1b7,1,side,2,informative,bn,informative,en,none,0.5
bigscience/bloom-1b7,1,side,2,informative,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,1,side,2,informative,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,1,side,2,informative,bn,neutral,en,none,0.5
bigscience/bloom-1b7,1,side,2,informative,bn,informative,bn,shuffled,0.4166666666666667
bigscience/bloom-1b7,1,side,3,informative,bn,informative,bn,none,1.0
bigscience/bloom-1b7,1,side,3,informative,bn,informative,hi,none,0.5
bigscience/bloom-1b7,1,side,3,informative,bn,informative,en,none,0.5
bigscience/bloom-1b7,1,side,3,informative,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,1,side,3,informative,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,1,side,3,informative,bn,neutral,en,none,0.5
bigscience/bloom-1b7,1,side,3,informative,bn,informative,bn,shuffled,0.3333333333333333
bigscience/bloom-1b7,1,side,4,informative,bn,informative,bn,none,1.0
bigscience/bloom-1b7,1,side,4,informative,bn,informative,hi,none,0.5
bigscience/bloom-1b7,1,side,4,informative,bn,informative,en,none,0.5
bigscience/bloom-1b7,1,side,4,informative,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,1,side,4,informative,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,1,side,4,informative,bn,neutral,en,none,0.5
bigscience/bloom-1b7,1,side,4,informative,bn,informative,bn,shuffled,0.3333333333333333
bigscience/bloom-1b7,1,side,5,informative,bn,informative,bn,none,1.0
bigscience/bloom-1b7,1,side,5,informative,bn,informative,hi,none,0.5
bigscience/bloom-1b7,1,side,5,informative,bn,informative,en,none,0.5
bigscience/bloom-1b7,1,side,5,informative,bn,neutral,bn,none,1.0
