model,concept,layer,rank,gap_mean,gap_std,random_drop_src
__tiny_random__,side,0,1,0.0,0.0,0.0
__tiny_random__,side,2,1,0.0,0.0,0.0
__tiny_random__,gender,0,1,0.3666666666666666,0.0,0.09999999999999998
__tiny_random__,gender,2,1,0.3,0.0,0.2666666666666666
