model,seed,concept,layer,rank,direction,context,eval_lang,acc,logit_diff,n
bigscience/bloom-560m,0,gender,14,1,bn,informative,bn,0.5,0.5716919442017873,120
bigscience/bloom-560m,0,gender,14,1,bn,informative,en,0.95,0.5704480489095052,120
bigscience/bloom-560m,0,gender,14,1,bn,informative,hi,0.7083333333333334,0.3964187979698181,120
bigscience/bloom-560m,0,gender,14,1,bn,neutral,bn,0.5,0.07480144004027049,120
bigscience/bloom-560m,0,gender,14,1,bn,neutral,en,0.85,0.513391621907552,120
bigscience/bloom-560m,0,gender,14,1,bn,neutral,hi,0.5333333333333333,0.16171201467514038,120
bigscience/bloom-560m,0,gender,16,1,bn,informative,bn,0.5,0.630385301510493,120
bigscience/bloom-560m,0,gender,16,1,bn,informative,en,0.9583333333333334,0.5805836995442708,120
bigscience/bloom-560m,0,gender,16,1,bn,informative,hi,0.725,0.4542418599128723,120
bigscience/bloom-560m,0,gender,16,1,bn,neutral,bn,0.5,0.05089425146579742,120
bigscience/bloom-560m,0,gender,16,1,bn,neutral,en,0.8916666666666667,0.5318850199381511,120
bigscience/bloom-560m,0,gender,16,1,bn,neutral,hi,0.55,0.18458027839660646,120
bigscience/bloom-560m,0,gender,18,1,bn,informative,bn,0.5,0.63648781478405,120
bigscience/bloom-560m,0,gender,18,1,bn,informative,en,0.95,0.6106781005859375,120
bigscience/bloom-560m,0,gender,18,1,bn,informative,hi,0.725,0.5146159966786702,120
bigscience/bloom-560m,0,gender,18,1,bn,neutral,bn,0.5,0.009165911873181661,120
bigscience/bloom-560m,0,gender,18,1,bn,neutral,en,0.9166666666666666,0.5755205790201823,120
bigscience/bloom-560m,0,gender,18,1,bn,neutral,hi,0.5833333333333334,0.22439011335372924,120
bigscience/bloom-560m,0,gender,20,1,bn,informative,bn,0.5,0.5677028546730677,120
bigscience/bloom-560m,0,gender,20,1,bn,informative,en,0.9666666666666667,0.533660888671875,120
bigscience/bloom-560m,0,gender,20,1,bn,informative,hi,0.7166666666666667,0.4542781988779704,120
bigscience/bloom-560m,0,gender,20,1,bn,neutral,bn,0.5,0.027461500962575276,120
bigscience/bloom-560m,0,gender,20,1,bn,neutral,en,0.8666666666666667,0.4915929158528646,120
bigscience/bloom-560m,0,gender,20,1,bn,neutral,hi,0.575,0.20145335992177327,120
bigscience/bloom-560m,0,gender,22,1,bn,informative,bn,0.5,0.5496072739362716,120
bigscience/bloom-560m,0,gender,22,1,bn,informative,en,0.9583333333333334,0.553290049235026,120
bigscience/bloom-560m,0,gender,22,1,bn,informative,hi,0.7333333333333333,0.41574933926264446,120
bigscience/bloom-560m,0,gender,22,1,bn,neutral,bn,0.5,0.015104435880978902,120
bigscience/bloom-560m,0,gender,22,1,bn,neutral,en,0.85,0.5092035929361979,120
bigscience/bloom-560m,0,gender,22,1,bn,neutral,hi,0.5666666666666667,0.15958311955134075,120
bigscience/bloom-560m,0,gender,0,1,hi,informative,bn,0.5,0.5680221736431121,120
bigscience/bloom-560m,0,gender,0,1,hi,informative,en,0.95,0.5575525919596355,120
bigscience/bloom-560m,0,gender,0,1,hi,informative,hi,0.7166666666666667,0.4345542589823405,120
bigscience/bloom-560m,0,gender,0,1,hi,neutral,bn,0.5,0.03337174654006958,120
bigscience/bloom-560m,0,gender,0,1,hi,neutral,en,0.85,0.5191624959309896,120
bigscience/bloom-560m,0,gender,0,1,hi,neutral,hi,0.5416666666666666,0.18004364172617596,120
bigscience/bloom-560m,0,gender,2,1,hi,informative,bn,0.5,0.5781127423048019,120
bigscience/bloom-560m,0,gender,2,1,hi,informative,en,0.9666666666666667,0.5613693237304688,120
bigscience/bloom-560m,0,gender,2,1,hi,informative,hi,0.725,0.46958752075831095,120
bigscience/bloom-560m,0,gender,2,1,hi,neutral,bn,0.5,0.03768899937470754,120
bigscience/bloom-560m,0,gender,2,1,hi,neutral,en,0.8583333333333333,0.5191782633463542,120
bigscience/bloom-560m,0,gender,2,1,hi,neutral,hi,0.5583333333333333,0.20896034638086955,120
bigscience/bloom-560m,0,gender,4,1,hi,informative,bn,0.5,0.5844652950763702,120
bigscience/bloom-560m,0,gender,4,1,hi,informative,en,0.9666666666666667,0.5586321512858073,120
bigscience/bloom-560m,0,gender,4,1,hi,informative,hi,0.7166666666666667,0.4394673625628153,120
bigscience/bloom-560m,0,gender,4,1,hi,neutral,bn,0.5,0.04429182509581248,120
bigscience/bloom-560m,0,gender,4,1,hi,neutral,en,0.85,0.516521962483724,120
bigscience/bloom-560m,0,gender,4,1,hi,neutral,hi,0.5416666666666666,0.17775336106618245,120
bigscience/bloom-560m,0,gender,6,1,hi,informative,bn,0.5,0.5893034944931667,120
bigscience/bloom-560m,0,gender,6,1,hi,informative,en,0.9666666666666667,0.5600975036621094,120
bigscience/bloom-560m,0,gender,6,1,hi,informative,hi,0.7083333333333334,0.42257808446884154,120
bigscience/bloom-560m,0,gender,6,1,hi,neutral,bn,0.5,0.04299782911936442,120
bigscience/bloom-560m,0,gender,6,1,hi,neutral,en,0.85,0.5180310567220052,120
bigscience/bloom-560m,0,gender,6,1,hi,neutral,hi,0.55,0.16612962484359742,120
bigscience/bloom-560m,0,gender,8,1,hi,informative,bn,0.5,0.5875837018092473,120
bigscience/bloom-560m,0,gender,8,1,hi,informative,en,0.9833333333333333,0.5641952514648437,120
bigscience/bloom-560m,0,gender,8,1,hi,informative,hi,0.7083333333333334,0.4469048500061035,120
bigscience/bloom-560m,0,gender,8,1,hi,neutral,bn,0.5,0.04349087675412496,120
bigscience/bloom-560m,0,gender,8,1,hi,neutral,en,0.8583333333333333,0.518658447265625,120
bigscience/bloom-560m,0,gender,8,1,hi,neutral,hi,0.55,0.18665775855382283,120
bigscience/bloom-560m,0,gender,10,1,hi,informative,bn,0.5,0.5954981317122777,120
bigscience/bloom-560m,0,gender,10,1,hi,informative,en,0.9833333333333333,0.5670804341634115,120
bigscience/bloom-560m,0,gender,10,1,hi,informative,hi,0.7083333333333334,0.4272332231203715,120
bigscience/bloom-560m,0,gender,10,1,hi,neutral,bn,0.5,0.05182941655317942,120
bigscience/bloom-560m,0,gender,10,1,hi,neutral,en,0.85,0.5178698221842448,120
bigscience/bloom-560m,0,gender,10,1,hi,neutral,hi,0.5416666666666666,0.16629703442255656,120
bigscience/bloom-560m,0,gender,12,1,hi,informative,bn,0.5,0.565128309528033,120
bigscience/bloom-560m,0,gender,12,1,hi,informative,en,0.9583333333333334,0.5624443054199219,120
bigscience/bloom-560m,0,gender,12,1,hi,informative,hi,0.7083333333333334,0.4102088292439779,120
bigscience/bloom-560m,0,gender,12,1,hi,neutral,bn,0.5,0.04493590493996938,120
bigscience/bloom-560m,0,gender,12,1,hi,neutral,en,0.875,0.5186559041341146,120
bigscience/bloom-560m,0,gender,12,1,hi,neutral,hi,0.5333333333333333,0.15552008946736653,120
bigscience/bloom-560m,0,gender,12,4,hi,informative,bn,0.5,0.5714927941560746,120
bigscience/bloom-560m,0,gender,12,4,hi,informative,en,0.9666666666666667,0.523388671875,120
bigscience/bloom-560m,0,gender,12,4,hi,informative,hi,0.6333333333333333,0.3381470799446106,120
bigscience/bloom-560m,0,gender,12,4,hi,neutral,bn,0.5,0.04732682208220164,120
bigscience/bloom-560m,0,gender,12,4,hi,neutral,en,0.8583333333333333,0.4813908894856771,120
bigscience/bloom-560m,0,gender,12,4,hi,neutral,hi,0.5166666666666667,0.10617224375406902,120
bigscience/bloom-560m,0,gender,14,1,hi,informative,bn,0.5,0.5795097907384237,120
bigscience/bloom-560m,0,gender,14,1,hi,informative,en,0.9416666666666667,0.5556605021158855,120
bigscience/bloom-560m,0,gender,14,1,hi,informative,hi,0.725,0.44352993567784627,120
bigscience/bloom-560m,0,gender,14,1,hi,neutral,bn,0.5,0.05829518735408783,120
bigscience/bloom-560m,0,gender,14,1,hi,neutral,en,0.8583333333333333,0.5082735697428385,120
bigscience/bloom-560m,0,gender,14,1,hi,neutral,hi,0.55,0.19365452925364177,120
bigscience/bloom-560m,0,gender,16,1,hi,informative,bn,0.5,0.5692881017923355,120
bigscience/bloom-560m,0,gender,16,1,hi,informative,en,0.95,0.537359110514323,120
bigscience/bloom-560m,0,gender,16,1,hi,informative,hi,0.675,0.3925585110982259,120
bigscience/bloom-560m,0,gender,16,1,hi,neutral,bn,0.5,0.03752080102761587,120
bigscience/bloom-560m,0,gender,16,1,hi,neutral,en,0.8583333333333333,0.4964703877766927,120
bigscience/bloom-560m,0,gender,16,1,hi,neutral,hi,0.5333333333333333,0.13957579135894777,120
bigscience/bloom-560m,0,gender,18,1,hi,informative,bn,0.5,0.5663355509440104,120
bigscience/bloom-560m,0,gender,18,1,hi,informative,en,0.9166666666666666,0.5094866434733073,120
bigscience/bloom-560m,0,gender,18,1,hi,informative,hi,0.575,0.3309670646985372,120
bigscience/bloom-560m,0,gender,18,1,hi,neutral,bn,0.5,0.0494222491979599,120
bigscience/bloom-560m,0,gender,18,1,hi,neutral,en,0.8833333333333333,0.4537267049153646,120
bigscience/bloom-560m,0,gender,18,1,hi,neutral,hi,0.5,0.0788341204325358,120
bigscience/bloom-560m,0,gender,20,1,hi,informative,bn,0.5,0.5892964680989583,120
bigscience/bloom-560m,0,gender,20,1,hi,informative,en,0.9083333333333333,0.49374059041341145,120
bigscience/bloom-560m,0,gender,20,1,hi,informative,hi,0.5583333333333333,0.2834072788556417,120
bigscience/bloom-560m,0,gender,20,1,hi,neutral,bn,0.5,0.04681389629840851,120
bigscience/bloom-560m,0,gender,20,1,hi,neutral,en,0.825,0.45676930745442706,120
bigscience/bloom-560m,0,gender,20,1,hi,neutral,hi,0.5,0.027558290958404542,120
bigscience/bloom-560m,0,gender,22,1,hi,informative,bn,0.5,0.5812886794408162,120
bigscience/bloom-560m,0,gender,22,1,hi,informative,en,0.95,0.4980751037597656,120
bigscience/bloom-560m,0,gender,22,1,hi,informative,hi,0.6583333333333333,0.35545721848805745,120
bigscience/bloom-560m,0,gender,22,1,hi,neutral,bn,0.5,0.04294275045394898,120
bigscience/bloom-560m,0,gender,22,1,hi,neutral,en,0.8583333333333333,0.45793050130208335,120
bigscience/bloom-560m,0,gender,22,1,hi,neutral,hi,0.525,0.10191949208577473,120
bigscience/bloom-560m,0,gender,0,1,en,informative,bn,0.5,0.5850571493307749,120
bigscience/bloom-560m,0,gender,0,1,en,informative,en,0.9333333333333333,0.5439689636230469,120
bigscience/bloom-560m,0,gender,0,1,en,informative,hi,0.725,0.4295539657274882,120
bigscience/bloom-560m,0,gender,0,1,en,neutral,bn,0.5,0.05177848438421885,120
bigscience/bloom-560m,0,gender,0,1,en,neutral,en,0.8416666666666667,0.5095726013183594,120
bigscience/bloom-560m,0,gender,0,1,en,neutral,hi,0.55,0.17887469132741293,120
bigscience/bloom-560m,0,gender,2,1,en,informative,bn,0.5,0.5783419569333395,120
bigscience/bloom-560m,0,gender,2,1,en,informative,en,0.9666666666666667,0.568646494547526,120
bigscience/bloom-560m,0,gender,2,1,en,informative,hi,0.725,0.46104861895243326,120
bigscience/bloom-560m,0,gender,2,1,en,neutral,bn,0.5,0.03287793298562368,120
bigscience/bloom-560m,0,gender,2,1,en,neutral,en,0.8416666666666667,0.5049423217773438,120
bigscience/bloom-560m,0,gender,2,1,en,neutral,hi,0.5583333333333333,0.1968737204869588,120
bigscience/bloom-560m,0,gender,4,1,en,informative,bn,0.5,0.5897991587718328,120
bigscience/bloom-560m,0,gender,4,1,en,informative,en,0.9583333333333334,0.580792490641276,120
bigscience/bloom-560m,0,gender,4,1,en,informative,hi,0.725,0.45462456544240315,120
bigscience/bloom-560m,0,gender,4,1,en,neutral,bn,0.5,0.04476498365402222,120
bigscience/bloom-560m,0,gender,4,1,en,neutral,en,0.85,0.5328206380208333,120
bigscience/bloom-560m,0,gender,4,1,en,neutral,hi,0.5416666666666666,0.1881448785463969,120
bigscience/bloom-560m,0,gender,6,1,en,informative,bn,0.5,0.5759496629238129,120
bigscience/bloom-560m,0,gender,6,1,en,informative,en,0.9,0.5265846252441406,120
bigscience/bloom-560m,0,gender,6,1,en,informative,hi,0.725,0.45068260431289675,120
bigscience/bloom-560m,0,gender,6,1,en,neutral,bn,0.5,0.04796925286451976,120
bigscience/bloom-560m,0,gender,6,1,en,neutral,en,0.8416666666666667,0.4719744364420573,120
bigscience/bloom-560m,0,gender,6,1,en,neutral,hi,0.55,0.1881709893544515,120
bigscience/bloom-560m,0,gender,8,1,en,informative,bn,0.5,0.580174078543981,120
bigscience/bloom-560m,0,gender,8,1,en,informative,en,0.9083333333333333,0.5029307047526042,120
bigscience/bloom-560m,0,gender,8,1,en,informative,hi,0.725,0.4513274987538656,120
bigscience/bloom-560m,0,gender,8,1,en,neutral,bn,0.5,0.05054672062397003,120
bigscience/bloom-560m,0,gender,8,1,en,neutral,en,0.8416666666666667,0.4567469278971354,120
bigscience/bloom-560m,0,gender,8,1,en,neutral,hi,0.55,0.18861900568008422,120
bigscience/bloom-560m,0,gender,10,1,en,informative,bn,0.5,0.5670956969261169,120
bigscience/bloom-560m,0,gender,10,1,en,informative,en,0.9416666666666667,0.4894859313964844,120
bigscience/bloom-560m,0,gender,10,1,en,informative,hi,0.725,0.41349062124888103,120
bigscience/bloom-560m,0,gender,10,1,en,neutral,bn,0.5,0.04776487549146016,120
bigscience/bloom-560m,0,gender,10,1,en,neutral,en,0.8416666666666667,0.4511884053548177,120
bigscience/bloom-560m,0,gender,10,1,en,neutral,hi,0.55,0.15967441002527874,120
bigscience/bloom-560m,0,gender,12,1,en,informative,bn,0.5,0.5805119862159093,120
bigscience/bloom-560m,0,gender,12,1,en,informative,en,0.9166666666666666,0.5105918884277344,120
bigscience/bloom-560m,0,gender,12,1,en,informative,hi,0.7166666666666667,0.39125957489013674,120
bigscience/bloom-560m,0,gender,12,1,en,neutral,bn,0.5,0.03903356393178304,120
bigscience/bloom-560m,0,gender,12,1,en,neutral,en,0.8416666666666667,0.48296661376953126,120
bigscience/bloom-560m,0,gender,12,1,en,neutral,hi,0.55,0.15868284304936728,120
bigscience/bloom-560m,0,gender,12,4,en,informative,bn,0.5,0.609198518594106,120
bigscience/bloom-560m,0,gender,12,4,en,informative,en,0.75,0.3055010477701823,120
bigscience/bloom-560m,0,gender,12,4,en,informative,hi,0.7083333333333334,0.3705072283744812,120
bigscience/bloom-560m,0,gender,12,4,en,neutral,bn,0.5,0.07863175471623739,120
bigscience/bloom-560m,0,gender,12,4,en,neutral,en,0.8,0.3055157979329427,120
bigscience/bloom-560m,0,gender,12,4,en,neutral,hi,0.55,0.14362109899520875,120
bigscience/bloom-560m,0,gender,14,1,en,informative,bn,0.5,0.5836781064669291,120
bigscience/bloom-560m,0,gender,14,1,en,informative,en,0.95,0.5446070353190104,120
bigscience/bloom-560m,0,gender,14,1,en,informative,hi,0.7416666666666667,0.42235586245854695,120
bigscience/bloom-560m,0,gender,14,1,en,neutral,bn,0.5,0.050443474451700845,120
bigscience/bloom-560m,0,gender,14,1,en,neutral,en,0.8583333333333333,0.5220837910970052,120
bigscience/bloom-560m,0,gender,14,1,en,neutral,hi,0.5833333333333334,0.1811027447382609,120
bigscience/bloom-560m,0,gender,16,1,en,informative,bn,0.5,0.5827804108460745,120
bigscience/bloom-560m,0,gender,16,1,en,informative,en,0.95,0.554022471110026,120
bigscience/bloom-560m,0,gender,16,1,en,informative,hi,0.7416666666666667,0.46153167883555096,120
bigscience/bloom-560m,0,gender,16,1,en,neutral,bn,0.5,0.05178468028704326,120
bigscience/bloom-560m,0,gender,16,1,en,neutral,en,0.85,0.5217081705729166,120
bigscience/bloom-560m,0,gender,16,1,en,neutral,hi,0.575,0.1948872685432434,120
bigscience/bloom-560m,0,gender,18,1,en,informative,bn,0.5,0.5427498837312063,120
bigscience/bloom-560m,0,gender,18,1,en,informative,en,0.9,0.4957310994466146,120
bigscience/bloom-560m,0,gender,18,1,en,informative,hi,0.7416666666666667,0.4265089948972066,120
bigscience/bloom-560m,0,gender,18,1,en,neutral,bn,0.5,0.030911874771118165,120
bigscience/bloom-560m,0,gender,18,1,en,neutral,en,0.8166666666666667,0.4564048767089844,120
bigscience/bloom-560m,0,gender,18,1,en,neutral,hi,0.575,0.16796013911565144,120
bigscience/bloom-560m,0,gender,20,1,en,informative,bn,0.5,0.5350001434485118,120
bigscience/bloom-560m,0,gender,20,1,en,informative,en,0.9583333333333334,0.4863311767578125,120
bigscience/bloom-560m,0,gender,20,1,en,informative,hi,0.6666666666666666,0.37598111629486086,120
bigscience/bloom-560m,0,gender,20,1,en,neutral,bn,0.5,0.0289374977350235,120
bigscience/bloom-560m,0,gender,20,1,en,neutral,en,0.875,0.45524698893229165,120
bigscience/bloom-560m,0,gender,20,1,en,neutral,hi,0.525,0.11067617336908976,120
bigscience/bloom-560m,0,gender,22,1,en,informative,bn,0.5,0.5639137506484986,120
bigscience/bloom-560m,0,gender,22,1,en,informative,en,0.9666666666666667,0.4441703796386719,120
bigscience/bloom-560m,0,gender,22,1,en,informative,hi,0.6666666666666666,0.3773954391479492,120
bigscience/bloom-560m,0,gender,22,1,en,neutral,bn,0.5,0.03234136998653412,120
bigscience/bloom-560m,0,gender,22,1,en,neutral,en,0.8666666666666667,0.4094731648763021,120
bigscience/bloom-560m,0,gender,22,1,en,neutral,hi,0.525,0.1252888242403666,120
bigscience/bloom-560m,0,side,0,1,random,informative,bn,0.6583333333333333,0.31631035010019937,120
bigscience/bloom-560m,0,side,0,1,random,informative,en,0.5083333333333333,0.07940139770507812,120
bigscience/bloom-560m,0,side,0,1,random,informative,hi,0.6166666666666667,0.34474214116732277,120
bigscience/bloom-560m,0,side,0,1,random,neutral,bn,0.44166666666666665,-0.17834757566452025,120
bigscience/bloom-560m,0,side,0,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,0,1,random,neutral,hi,0.49166666666666664,-0.0279915452003479,120
bigscience/bloom-560m,0,gender,0,1,random,informative,bn,0.5,0.5901785095532736,120
bigscience/bloom-560m,0,gender,0,1,random,informative,en,0.9666666666666667,0.560406239827474,120
bigscience/bloom-560m,0,gender,0,1,random,informative,hi,0.725,0.44676462809244794,120
bigscience/bloom-560m,0,gender,0,1,random,neutral,bn,0.5,0.057591237624486286,120
bigscience/bloom-560m,0,gender,0,1,random,neutral,en,0.85,0.5176381429036458,120
bigscience/bloom-560m,0,gender,0,1,random,neutral,hi,0.5416666666666666,0.18806179761886596,120
bigscience/bloom-560m,0,side,2,1,random,informative,bn,0.6666666666666666,0.324284557501475,120
bigscience/bloom-560m,0,side,2,1,random,informative,en,0.5083333333333333,0.08084462483723959,120
bigscience/bloom-560m,0,side,2,1,random,informative,hi,0.625,0.3482864320278168,120
bigscience/bloom-560m,0,side,2,1,random,neutral,bn,0.43333333333333335,-0.1786844849586487,120
bigscience/bloom-560m,0,side,2,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,2,1,random,neutral,hi,0.48333333333333334,-0.02248040239016215,120
bigscience/bloom-560m,0,gender,2,1,random,informative,bn,0.5,0.5728703449169795,120
bigscience/bloom-560m,0,gender,2,1,random,informative,en,0.9666666666666667,0.5548685709635417,120
bigscience/bloom-560m,0,gender,2,1,random,informative,hi,0.7166666666666667,0.44635605017344154,120
bigscience/bloom-560m,0,gender,2,1,random,neutral,bn,0.5,0.0429540624221166,120
bigscience/bloom-560m,0,gender,2,1,random,neutral,en,0.85,0.5148470560709636,120
bigscience/bloom-560m,0,gender,2,1,random,neutral,hi,0.5416666666666666,0.1902508854866028,120
bigscience/bloom-560m,0,side,4,1,random,informative,bn,0.6666666666666666,0.3233407537142436,120
bigscience/bloom-560m,0,side,4,1,random,informative,en,0.5083333333333333,0.08022867838541667,120
bigscience/bloom-560m,0,side,4,1,random,informative,hi,0.6166666666666667,0.3470315506060918,120
bigscience/bloom-560m,0,side,4,1,random,neutral,bn,0.43333333333333335,-0.18068353732426962,120
bigscience/bloom-560m,0,side,4,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,4,1,random,neutral,hi,0.49166666666666664,-0.026141809423764546,120
bigscience/bloom-560m,0,gender,4,1,random,informative,bn,0.5,0.5838602801163991,120
bigscience/bloom-560m,0,gender,4,1,random,informative,en,0.9666666666666667,0.5605036417643229,120
bigscience/bloom-560m,0,gender,4,1,random,informative,hi,0.725,0.44746536016464233,120
bigscience/bloom-560m,0,gender,4,1,random,neutral,bn,0.5,0.04564630091190338,120
bigscience/bloom-560m,0,gender,4,1,random,neutral,en,0.8583333333333333,0.5178883870442709,120
bigscience/bloom-560m,0,gender,4,1,random,neutral,hi,0.55,0.19085269371668498,120
bigscience/bloom-560m,0,side,6,1,random,informative,bn,0.6916666666666667,0.312773064772288,120
bigscience/bloom-560m,0,side,6,1,random,informative,en,0.5083333333333333,0.08101908365885417,120
bigscience/bloom-560m,0,side,6,1,random,informative,hi,0.6333333333333333,0.3623484740654627,120
bigscience/bloom-560m,0,side,6,1,random,neutral,bn,0.44166666666666665,-0.17831762035687765,120
bigscience/bloom-560m,0,side,6,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,6,1,random,neutral,hi,0.48333333333333334,-0.020735705892244976,120
bigscience/bloom-560m,0,gender,6,1,random,informative,bn,0.5,0.5865616043408711,120
bigscience/bloom-560m,0,gender,6,1,random,informative,en,0.9666666666666667,0.567987569173177,120
bigscience/bloom-560m,0,gender,6,1,random,informative,hi,0.725,0.4430465579032898,120
bigscience/bloom-560m,0,gender,6,1,random,neutral,bn,0.5,0.044835848609606425,120
bigscience/bloom-560m,0,gender,6,1,random,neutral,en,0.85,0.5218246459960938,120
bigscience/bloom-560m,0,gender,6,1,random,neutral,hi,0.5416666666666666,0.18856876293818156,120
bigscience/bloom-560m,0,side,8,1,random,informative,bn,0.7,0.32547133962313335,120
bigscience/bloom-560m,0,side,8,1,random,informative,en,0.5083333333333333,0.07556076049804687,120
bigscience/bloom-560m,0,side,8,1,random,informative,hi,0.6166666666666667,0.35998641153176625,120
bigscience/bloom-560m,0,side,8,1,random,neutral,bn,0.44166666666666665,-0.16012170712153118,120
bigscience/bloom-560m,0,side,8,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,8,1,random,neutral,hi,0.49166666666666664,-0.01178079644838969,120
bigscience/bloom-560m,0,gender,8,1,random,informative,bn,0.5,0.5800697008768717,120
bigscience/bloom-560m,0,gender,8,1,random,informative,en,0.9583333333333334,0.5569203694661459,120
bigscience/bloom-560m,0,gender,8,1,random,informative,hi,0.725,0.43886253039042156,120
bigscience/bloom-560m,0,gender,8,1,random,neutral,bn,0.5,0.045701520641644795,120
bigscience/bloom-560m,0,gender,8,1,random,neutral,en,0.85,0.5128804524739583,120
bigscience/bloom-560m,0,gender,8,1,random,neutral,hi,0.55,0.1824558138847351,120
bigscience/bloom-560m,0,side,10,1,random,informative,bn,0.6666666666666666,0.33325227300326027,120
bigscience/bloom-560m,0,side,10,1,random,informative,en,0.5083333333333333,0.08463338216145834,120
bigscience/bloom-560m,0,side,10,1,random,informative,hi,0.6166666666666667,0.34549848139286043,120
bigscience/bloom-560m,0,side,10,1,random,neutral,bn,0.44166666666666665,-0.17796504100163776,120
bigscience/bloom-560m,0,side,10,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,10,1,random,neutral,hi,0.49166666666666664,-0.028626894950866698,120
bigscience/bloom-560m,0,gender,10,1,random,informative,bn,0.5,0.5877210060755412,120
bigscience/bloom-560m,0,gender,10,1,random,informative,en,0.9833333333333333,0.5688026428222657,120
bigscience/bloom-560m,0,gender,10,1,random,informative,hi,0.7083333333333334,0.44634774525960286,120
bigscience/bloom-560m,0,gender,10,1,random,neutral,bn,0.5,0.04991832176844279,120
bigscience/bloom-560m,0,gender,10,1,random,neutral,en,0.8583333333333333,0.5257197062174479,120
bigscience/bloom-560m,0,gender,10,1,random,neutral,hi,0.5416666666666666,0.1955973545710246,120
bigscience/bloom-560m,0,side,12,1,random,informative,bn,0.675,0.3113871216773987,120
bigscience/bloom-560m,0,side,12,1,random,informative,en,0.5083333333333333,0.08021341959635417,120
bigscience/bloom-560m,0,side,12,1,random,informative,hi,0.625,0.34750578105449675,120
bigscience/bloom-560m,0,side,12,1,random,neutral,bn,0.43333333333333335,-0.18108192483584087,120
bigscience/bloom-560m,0,side,12,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,12,1,random,neutral,hi,0.48333333333333334,-0.02437137762705485,120
bigscience/bloom-560m,0,gender,12,1,random,informative,bn,0.5,0.593734743197759,120
bigscience/bloom-560m,0,gender,12,1,random,informative,en,0.95,0.5536834716796875,120
bigscience/bloom-560m,0,gender,12,1,random,informative,hi,0.7166666666666667,0.4426045576731364,120
bigscience/bloom-560m,0,gender,12,1,random,neutral,bn,0.5,0.047404221693674725,120
bigscience/bloom-560m,0,gender,12,1,random,neutral,en,0.85,0.5100026448567708,120
bigscience/bloom-560m,0,gender,12,1,random,neutral,hi,0.5416666666666666,0.18726444641749065,120
bigscience/bloom-560m,0,side,12,4,random,informative,bn,0.6666666666666666,0.321784375111262,120
bigscience/bloom-560m,0,side,12,4,random,informative,en,0.5083333333333333,0.08471323649088541,120
bigscience/bloom-560m,0,side,12,4,random,informative,hi,0.6166666666666667,0.3649620999892553,120
bigscience/bloom-560m,0,side,12,4,random,neutral,bn,0.45,-0.1660426159699758,120
bigscience/bloom-560m,0,side,12,4,random,neutral,en,0.5,-2.5431315104166666e-07,120
bigscience/bloom-560m,0,side,12,4,random,neutral,hi,0.475,-0.019248018662134807,120
bigscience/bloom-560m,0,gender,12,4,random,informative,bn,0.5,0.5906309028466542,120
bigscience/bloom-560m,0,gender,12,4,random,informative,en,0.9666666666666667,0.5540451049804688,120
bigscience/bloom-560m,0,gender,12,4,random,informative,hi,0.725,0.4518070101737976,120
bigscience/bloom-560m,0,gender,12,4,random,neutral,bn,0.5,0.04557090699672699,120
bigscience/bloom-560m,0,gender,12,4,random,neutral,en,0.8583333333333333,0.5022694905598958,120
bigscience/bloom-560m,0,gender,12,4,random,neutral,hi,0.55,0.18221323092778524,120
bigscience/bloom-560m,0,side,14,1,random,informative,bn,0.6666666666666666,0.32237067421277366,120
bigscience/bloom-560m,0,side,14,1,random,informative,en,0.5083333333333333,0.07993240356445312,120
bigscience/bloom-560m,0,side,14,1,random,informative,hi,0.6166666666666667,0.3414246032635371,120
bigscience/bloom-560m,0,side,14,1,random,neutral,bn,0.43333333333333335,-0.18187068502108256,120
bigscience/bloom-560m,0,side,14,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,14,1,random,neutral,hi,0.48333333333333334,-0.03461780349413554,120
bigscience/bloom-560m,0,gender,14,1,random,informative,bn,0.5,0.5886697183052699,120
bigscience/bloom-560m,0,gender,14,1,random,informative,en,0.975,0.555890146891276,120
bigscience/bloom-560m,0,gender,14,1,random,informative,hi,0.7083333333333334,0.4468412677447001,120
bigscience/bloom-560m,0,gender,14,1,random,neutral,bn,0.5,0.04496383170286814,120
bigscience/bloom-560m,0,gender,14,1,random,neutral,en,0.85,0.5098060607910156,120
bigscience/bloom-560m,0,gender,14,1,random,neutral,hi,0.55,0.18943814833958944,120
bigscience/bloom-560m,0,side,16,1,random,informative,bn,0.65,0.3248045384883881,120
bigscience/bloom-560m,0,side,16,1,random,informative,en,0.5083333333333333,0.08446858723958334,120
bigscience/bloom-560m,0,side,16,1,random,informative,hi,0.6166666666666667,0.35603168507417043,120
bigscience/bloom-560m,0,side,16,1,random,neutral,bn,0.44166666666666665,-0.1736592988173167,120
bigscience/bloom-560m,0,side,16,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,16,1,random,neutral,hi,0.48333333333333334,-0.027570452292760214,120
