model,seed,concept,layer,rank,direction,context,eval_lang,acc,pair_acc,logit_diff,n
bigscience/bloom-1b7,3,side_aunt,-1,0,none,informative,bn,0.5,0.9916666666666667,0.23489583333333333,120
bigscience/bloom-1b7,3,side_aunt,-1,0,none,informative,en,0.5,0.7833333333333333,0.059375,120
bigscience/bloom-1b7,3,side_aunt,-1,0,none,informative,hi,0.5083333333333333,0.6083333333333333,0.045833351214726765,120
bigscience/bloom-1b7,3,side_aunt,-1,0,none,neutral,bn,0.5,0.95,0.16822916865348816,120
bigscience/bloom-1b7,3,side_aunt,-1,0,none,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side_aunt,-1,0,none,neutral,hi,0.48333333333333334,0.6916666666666667,0.029166658719380695,120
bigscience/bloom-1b7,3,gender,-1,0,none,informative,bn,0.5,1.0,0.41250001192092894,120
bigscience/bloom-1b7,3,gender,-1,0,none,informative,en,0.8083333333333333,1.0,0.806250003973643,120
bigscience/bloom-1b7,3,gender,-1,0,none,informative,hi,0.5,0.625,0.021874996026357015,120
bigscience/bloom-1b7,3,gender,-1,0,none,neutral,bn,0.5,1.0,0.2723958432674408,120
bigscience/bloom-1b7,3,gender,-1,0,none,neutral,en,0.825,1.0,0.7802083333333333,120
bigscience/bloom-1b7,3,gender,-1,0,none,neutral,hi,0.5,1.0,0.1848958373069763,120
bigscience/bloom-1b7,3,side_aunt,0,1,bn,informative,bn,0.5083333333333333,0.9833333333333333,0.21979167660077412,120
bigscience/bloom-1b7,3,side_aunt,0,1,bn,informative,en,0.5,0.8,0.06041666666666667,120
bigscience/bloom-1b7,3,side_aunt,0,1,bn,informative,hi,0.5,0.6083333333333333,0.039062494039535524,120
bigscience/bloom-1b7,3,side_aunt,0,1,bn,neutral,bn,0.5,0.8583333333333333,0.1458333373069763,120
bigscience/bloom-1b7,3,side_aunt,0,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side_aunt,0,1,bn,neutral,hi,0.475,0.6416666666666667,0.028125003973642985,120
bigscience/bloom-1b7,3,side_aunt,2,1,bn,informative,bn,0.5,0.95,0.17447917262713114,120
bigscience/bloom-1b7,3,side_aunt,2,1,bn,informative,en,0.5,0.825,0.06354166666666666,120
bigscience/bloom-1b7,3,side_aunt,2,1,bn,informative,hi,0.525,0.5916666666666667,0.040624990065892534,120
bigscience/bloom-1b7,3,side_aunt,2,1,bn,neutral,bn,0.5,0.75,0.0812499980131785,120
bigscience/bloom-1b7,3,side_aunt,2,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side_aunt,2,1,bn,neutral,hi,0.48333333333333334,0.6583333333333333,0.034375,120
bigscience/bloom-1b7,3,side_aunt,4,1,bn,informative,bn,0.5083333333333333,1.0,0.2463541547457377,120
bigscience/bloom-1b7,3,side_aunt,4,1,bn,informative,en,0.5,0.7416666666666667,0.04999999602635701,120
bigscience/bloom-1b7,3,side_aunt,4,1,bn,informative,hi,0.5166666666666667,0.5916666666666667,0.046875035762786864,120
bigscience/bloom-1b7,3,side_aunt,4,1,bn,neutral,bn,0.5,0.8916666666666667,0.1260416567325592,120
bigscience/bloom-1b7,3,side_aunt,4,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side_aunt,4,1,bn,neutral,hi,0.49166666666666664,0.6416666666666667,0.03020833134651184,120
bigscience/bloom-1b7,3,side_aunt,6,1,bn,informative,bn,0.5083333333333333,0.9666666666666667,0.19114582538604735,120
bigscience/bloom-1b7,3,side_aunt,6,1,bn,informative,en,0.5,0.7666666666666667,0.05208333730697632,120
bigscience/bloom-1b7,3,side_aunt,6,1,bn,informative,hi,0.5083333333333333,0.5916666666666667,0.04427083730697632,120
bigscience/bloom-1b7,3,side_aunt,6,1,bn,neutral,bn,0.5,0.7916666666666666,0.10937500794728597,120
bigscience/bloom-1b7,3,side_aunt,6,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side_aunt,6,1,bn,neutral,hi,0.48333333333333334,0.6666666666666666,0.0348958412806193,120
bigscience/bloom-1b7,3,side_aunt,8,1,bn,informative,bn,0.5,0.9,0.17291664878527324,120
bigscience/bloom-1b7,3,side_aunt,8,1,bn,informative,en,0.5,0.8166666666666667,0.065625,120
bigscience/bloom-1b7,3,side_aunt,8,1,bn,informative,hi,0.5083333333333333,0.6333333333333333,0.052083333333333336,120
bigscience/bloom-1b7,3,side_aunt,8,1,bn,neutral,bn,0.5,0.8583333333333333,0.12760416666666666,120
bigscience/bloom-1b7,3,side_aunt,8,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side_aunt,8,1,bn,neutral,hi,0.48333333333333334,0.625,0.024999998013178506,120
bigscience/bloom-1b7,3,side_aunt,10,1,bn,informative,bn,0.49166666666666664,0.9,0.17916666467984518,120
bigscience/bloom-1b7,3,side_aunt,10,1,bn,informative,en,0.5,0.7333333333333333,0.053124996026357015,120
bigscience/bloom-1b7,3,side_aunt,10,1,bn,informative,hi,0.5083333333333333,0.6583333333333333,0.057291658719380696,120
bigscience/bloom-1b7,3,side_aunt,10,1,bn,neutral,bn,0.5,0.8083333333333333,0.11927082538604736,120
bigscience/bloom-1b7,3,side_aunt,10,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side_aunt,10,1,bn,neutral,hi,0.48333333333333334,0.6833333333333333,0.03385418256123861,120
bigscience/bloom-1b7,3,side_aunt,12,1,bn,informative,bn,0.49166666666666664,0.6666666666666666,0.11562499205271402,120
bigscience/bloom-1b7,3,side_aunt,12,1,bn,informative,en,0.5,0.7666666666666667,0.04895832935969035,120
bigscience/bloom-1b7,3,side_aunt,12,1,bn,informative,hi,0.49166666666666664,0.5916666666666667,0.02812499801317851,120
bigscience/bloom-1b7,3,side_aunt,12,1,bn,neutral,bn,0.5,0.5416666666666666,0.037499996026357015,120
bigscience/bloom-1b7,3,side_aunt,12,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side_aunt,12,1,bn,neutral,hi,0.475,0.6,0.018750009934107463,120
bigscience/bloom-1b7,3,side_aunt,12,4,bn,informative,bn,0.48333333333333334,0.2833333333333333,-0.05364583134651184,120
bigscience/bloom-1b7,3,side_aunt,12,4,bn,informative,en,0.5,0.7416666666666667,0.04895832935969035,120
bigscience/bloom-1b7,3,side_aunt,12,4,bn,informative,hi,0.5083333333333333,0.6083333333333333,0.03958333333333333,120
bigscience/bloom-1b7,3,side_aunt,12,4,bn,neutral,bn,0.5,0.175,-0.12552082737286885,120
bigscience/bloom-1b7,3,side_aunt,12,4,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-1b7,3,side_aunt,12,4,bn,neutral,hi,0.4666666666666667,0.6,0.014062498013178508,120
bigscience/bloom-1b7,3,side_aunt,14,1,bn,informative,bn,0.49166666666666664,0.525,0.05260417262713114,120
bigscience/bloom-1b7,3,side_aunt,14,1,bn,informative,en,0.5,0.8166666666666667,0.06041667064030965,120
bigscience/bloom-1b7,3,side_aunt,14,1,bn,informative,hi,0.49166666666666664,0.575,0.028645827372868856,120
