model,seed,concept,layer,rank,direction,context,eval_lang,acc,pair_acc,logit_diff,n
bigscience/bloom-560m,2,side,-1,0,none,informative,bn,0.5333333333333333,0.9333333333333333,0.27210712631543477,120
bigscience/bloom-560m,2,side,-1,0,none,informative,en,0.5416666666666666,0.95,0.050637308756510416,120
bigscience/bloom-560m,2,side,-1,0,none,informative,hi,0.5916666666666667,0.9833333333333333,0.34784626265366875,120
bigscience/bloom-560m,2,side,-1,0,none,neutral,bn,0.49166666666666664,0.25,-0.08224336504936218,120
bigscience/bloom-560m,2,side,-1,0,none,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,-1,0,none,neutral,hi,0.5333333333333333,0.5166666666666667,-0.012444168329238892,120
bigscience/bloom-560m,2,gender,-1,0,none,informative,bn,0.5,1.0,0.6254725575447082,120
bigscience/bloom-560m,2,gender,-1,0,none,informative,en,0.8166666666666667,1.0,0.5478291829427083,120
bigscience/bloom-560m,2,gender,-1,0,none,informative,hi,0.6666666666666666,1.0,0.5221539815266927,120
bigscience/bloom-560m,2,gender,-1,0,none,neutral,bn,0.5,0.7166666666666667,0.07699399888515472,120
bigscience/bloom-560m,2,gender,-1,0,none,neutral,en,0.7916666666666666,1.0,0.5370351155598958,120
bigscience/bloom-560m,2,gender,-1,0,none,neutral,hi,0.55,1.0,0.22458736896514891,120
bigscience/bloom-560m,2,side,0,1,bn,informative,bn,0.5416666666666666,0.9333333333333333,0.2758745511372884,120
bigscience/bloom-560m,2,side,0,1,bn,informative,en,0.5416666666666666,0.95,0.05019251505533854,120
bigscience/bloom-560m,2,side,0,1,bn,informative,hi,0.5916666666666667,1.0,0.34734071989854176,120
bigscience/bloom-560m,2,side,0,1,bn,neutral,bn,0.49166666666666664,0.26666666666666666,-0.07184094190597534,120
bigscience/bloom-560m,2,side,0,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,0,1,bn,neutral,hi,0.5333333333333333,0.5333333333333333,-0.012953123450279236,120
bigscience/bloom-560m,2,side,2,1,bn,informative,bn,0.525,0.8666666666666667,0.21748332381248475,120
bigscience/bloom-560m,2,side,2,1,bn,informative,en,0.5333333333333333,0.9333333333333333,0.048198699951171875,120
bigscience/bloom-560m,2,side,2,1,bn,informative,hi,0.5916666666666667,0.9833333333333333,0.3300631920496623,120
bigscience/bloom-560m,2,side,2,1,bn,neutral,bn,0.49166666666666664,0.05,-0.1645452658335368,120
bigscience/bloom-560m,2,side,2,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,2,1,bn,neutral,hi,0.5,0.5,-0.02288591762383779,120
bigscience/bloom-560m,2,side,4,1,bn,informative,bn,0.5166666666666667,0.9666666666666667,0.25143674612045286,120
bigscience/bloom-560m,2,side,4,1,bn,informative,en,0.5,0.9166666666666666,0.043281809488932295,120
bigscience/bloom-560m,2,side,4,1,bn,informative,hi,0.5916666666666667,0.9833333333333333,0.3381302962700526,120
bigscience/bloom-560m,2,side,4,1,bn,neutral,bn,0.5,0.1,-0.09909311930338542,120
bigscience/bloom-560m,2,side,4,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,4,1,bn,neutral,hi,0.5333333333333333,0.5166666666666667,-0.015310365955034893,120
bigscience/bloom-560m,2,side,6,1,bn,informative,bn,0.5416666666666666,1.0,0.3349243799845378,120
bigscience/bloom-560m,2,side,6,1,bn,informative,en,0.5333333333333333,0.95,0.05081939697265625,120
bigscience/bloom-560m,2,side,6,1,bn,informative,hi,0.5916666666666667,1.0,0.3695854127407074,120
bigscience/bloom-560m,2,side,6,1,bn,neutral,bn,0.5,0.26666666666666666,-0.06837401390075684,120
bigscience/bloom-560m,2,side,6,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,6,1,bn,neutral,hi,0.55,0.6333333333333333,0.027481980125109353,120
bigscience/bloom-560m,2,side,8,1,bn,informative,bn,0.5333333333333333,1.0,0.30022162993748985,120
bigscience/bloom-560m,2,side,8,1,bn,informative,en,0.55,0.95,0.05104141235351563,120
bigscience/bloom-560m,2,side,8,1,bn,informative,hi,0.575,1.0,0.3602117935816447,120
bigscience/bloom-560m,2,side,8,1,bn,neutral,bn,0.5,0.13333333333333333,-0.09778467615445455,120
bigscience/bloom-560m,2,side,8,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,8,1,bn,neutral,hi,0.5416666666666666,0.5666666666666667,0.006586093703905741,120
bigscience/bloom-560m,2,side,10,1,bn,informative,bn,0.525,1.0,0.2846168120702108,120
bigscience/bloom-560m,2,side,10,1,bn,informative,en,0.5333333333333333,0.95,0.049692535400390626,120
bigscience/bloom-560m,2,side,10,1,bn,informative,hi,0.575,0.9833333333333333,0.3376525511344274,120
bigscience/bloom-560m,2,side,10,1,bn,neutral,bn,0.5,0.25,-0.07529115080833435,120
bigscience/bloom-560m,2,side,10,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,10,1,bn,neutral,hi,0.525,0.48333333333333334,-0.019642464319864907,120
bigscience/bloom-560m,2,side,12,1,bn,informative,bn,0.5166666666666667,0.9,0.23747331698735555,120
bigscience/bloom-560m,2,side,12,1,bn,informative,en,0.525,0.9333333333333333,0.04849370320638021,120
bigscience/bloom-560m,2,side,12,1,bn,informative,hi,0.6,0.9833333333333333,0.3450875669717789,120
bigscience/bloom-560m,2,side,12,1,bn,neutral,bn,0.5,0.21666666666666667,-0.09292886853218078,120
bigscience/bloom-560m,2,side,12,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,12,1,bn,neutral,hi,0.5083333333333333,0.5333333333333333,-0.0050937463839848835,120
bigscience/bloom-560m,2,side,12,4,bn,informative,bn,0.5166666666666667,0.8333333333333334,0.20294843912124633,120
bigscience/bloom-560m,2,side,12,4,bn,informative,en,0.5166666666666667,0.9166666666666666,0.044261932373046875,120
bigscience/bloom-560m,2,side,12,4,bn,informative,hi,0.6083333333333333,0.9833333333333333,0.36653821070988973,120
bigscience/bloom-560m,2,side,12,4,bn,neutral,bn,0.49166666666666664,0.13333333333333333,-0.1241373876730601,120
bigscience/bloom-560m,2,side,12,4,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,12,4,bn,neutral,hi,0.5333333333333333,0.5666666666666667,0.009546584884325663,120
bigscience/bloom-560m,2,side,14,1,bn,informative,bn,0.5166666666666667,0.9333333333333333,0.23977980812390645,120
bigscience/bloom-560m,2,side,14,1,bn,informative,en,0.5083333333333333,0.95,0.04877599080403646,120
bigscience/bloom-560m,2,side,14,1,bn,informative,hi,0.5916666666666667,0.9833333333333333,0.35378173689047493,120
bigscience/bloom-560m,2,side,14,1,bn,neutral,bn,0.5,0.25,-0.09176677266756693,120
bigscience/bloom-560m,2,side,14,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,14,1,bn,neutral,hi,0.5416666666666666,0.5333333333333333,-0.004969954490661621,120
bigscience/bloom-560m,2,side,16,1,bn,informative,bn,0.5333333333333333,0.9333333333333333,0.25060505270957945,120
bigscience/bloom-560m,2,side,16,1,bn,informative,en,0.55,0.95,0.055042266845703125,120
bigscience/bloom-560m,2,side,16,1,bn,informative,hi,0.5916666666666667,0.9833333333333333,0.34637839794158937,120
bigscience/bloom-560m,2,side,16,1,bn,neutral,bn,0.49166666666666664,0.16666666666666666,-0.10050086975097657,120
bigscience/bloom-560m,2,side,16,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,16,1,bn,neutral,hi,0.5166666666666667,0.5166666666666667,-0.026025611162185668,120
bigscience/bloom-560m,2,side,18,1,bn,informative,bn,0.5416666666666666,0.9333333333333333,0.24454203844070435,120
bigscience/bloom-560m,2,side,18,1,bn,informative,en,0.55,0.9666666666666667,0.05602391560872396,120
bigscience/bloom-560m,2,side,18,1,bn,informative,hi,0.5916666666666667,0.9833333333333333,0.3435025751590729,120
bigscience/bloom-560m,2,side,18,1,bn,neutral,bn,0.49166666666666664,0.06666666666666667,-0.12267440358797708,120
bigscience/bloom-560m,2,side,18,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,18,1,bn,neutral,hi,0.5083333333333333,0.4666666666666667,-0.029400594035784402,120
bigscience/bloom-560m,2,side,20,1,bn,informative,bn,0.5333333333333333,0.9333333333333333,0.25273003975550334,120
bigscience/bloom-560m,2,side,20,1,bn,informative,en,0.5,0.95,0.05170084635416667,120
bigscience/bloom-560m,2,side,20,1,bn,informative,hi,0.5916666666666667,0.9833333333333333,0.35704495509465534,120
bigscience/bloom-560m,2,side,20,1,bn,neutral,bn,0.49166666666666664,0.18333333333333332,-0.10316337545712789,120
bigscience/bloom-560m,2,side,20,1,bn,neutral,en,0.5,0.5,0.0,120
bigscience/bloom-560m,2,side,20,1,bn,neutral,hi,0.5333333333333333,0.5166666666666667,-0.01319487690925598,120
bigscience/bloom-560m,2,side,22,1,bn,informative,bn,0.5166666666666667,0.85,0.18601468006769817,120
bigscience/bloom-560m,2,side,22,1,bn,informative,en,0.5166666666666667,0.95,0.05069580078125,120
bigscience/bloom-560m,2,side,22,1,bn,informative,hi,0.5916666666666667,0.9833333333333333,0.3518623610337575,120
bigscience/bloom-560m,2,side,22,1,bn,neutral,bn,0.5,0.05,-0.1369261662165324,120
